,acchr,dayofweek,size
0,0,1,35
1,0,2,12
2,0,3,14
3,0,4,15
4,0,5,20
5,0,6,25
6,0,7,41
7,1,1,31
8,1,2,10
9,1,3,11
10,1,4,8
11,1,5,10
12,1,6,16
13,1,7,33
14,2,1,27
15,2,2,8
16,2,3,9
17,2,4,7
18,2,5,12
19,2,6,11
20,2,7,18
21,3,1,18
22,3,2,9
23,3,3,8
24,3,4,7
25,3,5,11
26,3,6,13
27,3,7,17
28,4,1,15
29,4,2,13
30,4,3,9
31,4,4,4
32,4,5,15
33,4,6,17
34,4,7,10
35,5,1,11
36,5,2,16
37,5,3,17
38,5,4,21
39,5,5,19
40,5,6,16
41,5,7,14
42,6,1,12
43,6,2,36
44,6,3,38
45,6,4,34
46,6,5,26
47,6,6,38
48,6,7,21
49,7,1,22
50,7,2,32
51,7,3,38
52,7,4,39
53,7,5,33
54,7,6,32
55,7,7,18
56,8,1,30
57,8,2,38
58,8,3,42
59,8,4,24
60,8,5,44
61,8,6,49
62,8,7,33
63,9,1,31
64,9,2,43
65,9,3,40
66,9,4,27
67,9,5,41
68,9,6,44
69,9,7,39
70,10,1,42
71,10,2,39
72,10,3,47
73,10,4,40
74,10,5,50
75,10,6,60
76,10,7,42
77,11,1,40
78,11,2,57
79,11,3,58
80,11,4,53
81,11,5,41
82,11,6,61
83,11,7,49
84,12,1,70
85,12,2,62
86,12,3,54
87,12,4,49
88,12,5,57
89,12,6,61
90,12,7,77
91,13,1,70
92,13,2,45
93,13,3,52
94,13,4,59
95,13,5,68
96,13,6,77
97,13,7,71
98,14,1,56
99,14,2,68
100,14,3,56
101,14,4,66
102,14,5,71
103,14,6,71
104,14,7,64
105,15,1,54
106,15,2,67
107,15,3,61
108,15,4,69
109,15,5,54
110,15,6,73
111,15,7,66
112,16,1,63
113,16,2,73
114,16,3,52
115,16,4,73
116,16,5,70
117,16,6,76
118,16,7,66
119,17,1,50
120,17,2,55
121,17,3,58
122,17,4,72
123,17,5,61
124,17,6,61
125,17,7,77
126,18,1,48
127,18,2,39
128,18,3,57
129,18,4,34
130,18,5,50
131,18,6,61
132,18,7,82
133,19,1,49
134,19,2,40
135,19,3,38
136,19,4,33
137,19,5,42
138,19,6,41
139,19,7,59
140,20,1,34
141,20,2,32
142,20,3,28
143,20,4,46
144,20,5,30
145,20,6,45
146,20,7,57
147,21,1,38
148,21,2,36
149,21,3,27
150,21,4,29
151,21,5,37
152,21,6,54
153,21,7,57
154,22,1,25
155,22,2,23
156,22,3,21
157,22,4,35
158,22,5,22
159,22,6,38
160,22,7,47
161,23,1,12
162,23,2,22
163,23,3,28
164,23,4,15
165,23,5,15
166,23,6,42
167,23,7,30
168,99,1,5
169,99,2,8
170,99,3,2
171,99,4,5
172,99,5,4
173,99,6,6
174,99,7,6
