,acchr,dayofweek,size
0,0,1,26
1,0,2,20
2,0,3,8
3,0,4,20
4,0,5,12
5,0,6,17
6,0,7,26
7,1,1,27
8,1,2,9
9,1,3,6
10,1,4,7
11,1,5,11
12,1,6,10
13,1,7,17
14,2,1,20
15,2,2,11
16,2,3,7
17,2,4,8
18,2,5,7
19,2,6,20
20,2,7,16
21,3,1,13
22,3,2,4
23,3,3,3
24,3,4,10
25,3,5,7
26,3,6,17
27,3,7,18
28,4,1,16
29,4,2,8
30,4,3,11
31,4,4,9
32,4,5,9
33,4,6,19
34,4,7,16
35,5,1,14
36,5,2,19
37,5,3,20
38,5,4,17
39,5,5,23
40,5,6,23
41,5,7,22
42,6,1,11
43,6,2,28
44,6,3,24
45,6,4,23
46,6,5,29
47,6,6,29
48,6,7,13
49,7,1,18
50,7,2,23
51,7,3,23
52,7,4,25
53,7,5,25
54,7,6,27
55,7,7,22
56,8,1,13
57,8,2,28
58,8,3,24
59,8,4,24
60,8,5,18
61,8,6,29
62,8,7,24
63,9,1,19
64,9,2,22
65,9,3,21
66,9,4,20
67,9,5,23
68,9,6,31
69,9,7,25
70,10,1,25
71,10,2,19
72,10,3,24
73,10,4,15
74,10,5,25
75,10,6,24
76,10,7,24
77,11,1,19
78,11,2,37
79,11,3,32
80,11,4,38
81,11,5,23
82,11,6,28
83,11,7,29
84,12,1,41
85,12,2,34
86,12,3,23
87,12,4,29
88,12,5,34
89,12,6,18
90,12,7,41
91,13,1,37
92,13,2,26
93,13,3,19
94,13,4,24
95,13,5,32
96,13,6,29
97,13,7,34
98,14,1,25
99,14,2,36
100,14,3,46
101,14,4,30
102,14,5,31
103,14,6,44
104,14,7,31
105,15,1,34
106,15,2,31
107,15,3,33
108,15,4,35
109,15,5,29
110,15,6,34
111,15,7,40
112,16,1,28
113,16,2,27
114,16,3,39
115,16,4,48
116,16,5,37
117,16,6,21
118,16,7,27
119,17,1,36
120,17,2,35
121,17,3,25
122,17,4,37
123,17,5,38
124,17,6,30
125,17,7,32
126,18,1,26
127,18,2,28
128,18,3,36
129,18,4,39
130,18,5,46
131,18,6,37
132,18,7,45
133,19,1,28
134,19,2,30
135,19,3,23
136,19,4,17
137,19,5,21
138,19,6,26
139,19,7,31
140,20,1,23
141,20,2,25
142,20,3,26
143,20,4,25
144,20,5,18
145,20,6,30
146,20,7,25
147,21,1,20
148,21,2,28
149,21,3,16
150,21,4,19
151,21,5,33
152,21,6,40
153,21,7,26
154,22,1,18
155,22,2,16
156,22,3,17
157,22,4,16
158,22,5,19
159,22,6,28
160,22,7,28
161,23,1,12
162,23,2,15
163,23,3,19
164,23,4,21
165,23,5,12
166,23,6,21
167,23,7,25
168,99,2,1
169,99,4,4
170,99,6,4
171,99,7,1
