,acchr,dayofweek,size
0,0,1,30
1,0,2,21
2,0,3,17
3,0,4,21
4,0,5,20
5,0,6,32
6,0,7,37
7,1,1,43
8,1,2,10
9,1,3,15
10,1,4,8
11,1,5,16
12,1,6,25
13,1,7,44
14,2,1,27
15,2,2,8
16,2,3,9
17,2,4,11
18,2,5,11
19,2,6,21
20,2,7,31
21,3,1,15
22,3,2,5
23,3,3,11
24,3,4,11
25,3,5,13
26,3,6,11
27,3,7,20
28,4,1,17
29,4,2,12
30,4,3,12
31,4,4,10
32,4,5,14
33,4,6,23
34,4,7,11
35,5,1,19
36,5,2,20
37,5,3,25
38,5,4,20
39,5,5,25
40,5,6,25
41,5,7,29
42,6,1,13
43,6,2,33
44,6,3,40
45,6,4,27
46,6,5,34
47,6,6,37
48,6,7,24
49,7,1,19
50,7,2,35
51,7,3,27
52,7,4,43
53,7,5,27
54,7,6,26
55,7,7,13
56,8,1,16
57,8,2,38
58,8,3,32
59,8,4,25
60,8,5,36
61,8,6,35
62,8,7,20
63,9,1,20
64,9,2,31
65,9,3,33
66,9,4,25
67,9,5,25
68,9,6,36
69,9,7,33
70,10,1,25
71,10,2,34
72,10,3,35
73,10,4,32
74,10,5,33
75,10,6,28
76,10,7,22
77,11,1,30
78,11,2,40
79,11,3,41
80,11,4,46
81,11,5,36
82,11,6,44
83,11,7,29
84,12,1,53
85,12,2,44
86,12,3,37
87,12,4,42
88,12,5,43
89,12,6,37
90,12,7,44
91,13,1,40
92,13,2,37
93,13,3,40
94,13,4,34
95,13,5,48
96,13,6,59
97,13,7,52
98,14,1,34
99,14,2,42
100,14,3,55
101,14,4,51
102,14,5,46
103,14,6,59
104,14,7,34
105,15,1,51
106,15,2,47
107,15,3,55
108,15,4,46
109,15,5,33
110,15,6,56
111,15,7,50
112,16,1,40
113,16,2,59
114,16,3,39
115,16,4,62
116,16,5,51
117,16,6,45
118,16,7,39
119,17,1,43
120,17,2,43
121,17,3,34
122,17,4,64
123,17,5,57
124,17,6,52
125,17,7,64
126,18,1,48
127,18,2,45
128,18,3,54
129,18,4,57
130,18,5,54
131,18,6,59
132,18,7,68
133,19,1,52
134,19,2,41
135,19,3,32
136,19,4,36
137,19,5,56
138,19,6,48
139,19,7,70
140,20,1,45
141,20,2,49
142,20,3,41
143,20,4,40
144,20,5,47
145,20,6,53
146,20,7,72
147,21,1,37
148,21,2,35
149,21,3,34
150,21,4,50
151,21,5,49
152,21,6,49
153,21,7,62
154,22,1,29
155,22,2,33
156,22,3,33
157,22,4,32
158,22,5,42
159,22,6,46
160,22,7,61
161,23,1,17
162,23,2,17
163,23,3,26
164,23,4,27
165,23,5,32
166,23,6,53
167,23,7,40
168,99,1,4
169,99,2,8
170,99,3,1
171,99,4,9
172,99,5,7
173,99,6,11
174,99,7,5
