,acchr,dayofweek,size
0,0,1,56
1,0,2,15
2,0,3,27
3,0,4,16
4,0,5,32
5,0,6,33
6,0,7,61
7,1,1,77
8,1,2,31
9,1,3,13
10,1,4,24
11,1,5,21
12,1,6,39
13,1,7,86
14,2,1,93
15,2,2,28
16,2,3,14
17,2,4,20
18,2,5,25
19,2,6,42
20,2,7,107
21,3,1,57
22,3,2,9
23,3,3,7
24,3,4,10
25,3,5,16
26,3,6,20
27,3,7,52
28,4,1,50
29,4,2,9
30,4,3,5
31,4,4,7
32,4,5,7
33,4,6,15
34,4,7,41
35,5,1,26
36,5,2,7
37,5,3,4
38,5,4,4
39,5,5,7
40,5,6,8
41,5,7,28
42,6,1,17
43,6,2,3
44,6,3,4
45,6,4,4
46,6,5,3
47,6,6,9
48,6,7,27
49,7,1,12
50,7,2,2
51,7,3,4
52,7,4,5
53,7,5,8
54,7,6,7
55,7,7,6
56,8,1,4
57,8,2,2
58,8,3,5
59,8,4,2
60,8,5,4
61,8,6,5
62,8,7,8
63,9,1,3
64,9,2,2
65,9,3,4
66,9,4,5
67,9,5,1
68,9,6,1
69,9,7,1
70,10,1,2
71,10,2,2
72,10,3,1
73,10,4,3
74,10,5,1
75,10,6,3
76,10,7,5
77,11,1,3
78,11,2,1
79,11,3,4
80,11,4,6
81,11,5,2
82,11,6,4
83,11,7,5
84,12,1,8
85,12,2,6
86,12,3,3
87,12,4,5
88,12,5,8
89,12,6,8
90,12,7,8
91,13,1,10
92,13,2,6
93,13,3,7
94,13,4,6
95,13,5,9
96,13,6,11
97,13,7,9
98,14,1,7
99,14,2,11
100,14,3,10
101,14,4,7
102,14,5,4
103,14,6,10
104,14,7,12
105,15,1,20
106,15,2,10
107,15,3,8
108,15,4,8
109,15,5,7
110,15,6,15
111,15,7,21
112,16,1,26
113,16,2,11
114,16,3,8
115,16,4,13
116,16,5,8
117,16,6,12
118,16,7,26
119,17,1,17
120,17,2,12
121,17,3,10
122,17,4,13
123,17,5,12
124,17,6,25
125,17,7,29
126,18,1,21
127,18,2,15
128,18,3,12
129,18,4,10
130,18,5,19
131,18,6,26
132,18,7,38
133,19,1,35
134,19,2,15
135,19,3,21
136,19,4,19
137,19,5,19
138,19,6,21
139,19,7,53
140,20,1,27
141,20,2,24
142,20,3,18
143,20,4,24
144,20,5,30
145,20,6,29
146,20,7,43
147,21,1,30
148,21,2,19
149,21,3,21
150,21,4,30
151,21,5,27
152,21,6,34
153,21,7,44
154,22,1,25
155,22,2,19
156,22,3,19
157,22,4,30
158,22,5,19
159,22,6,40
160,22,7,44
161,23,1,23
162,23,2,16
163,23,3,24
164,23,4,13
165,23,5,39
166,23,6,48
167,23,7,53
168,99,1,13
169,99,2,8
170,99,3,3
171,99,4,3
172,99,5,6
173,99,6,9
174,99,7,8
