,acchr,dayofweek,size
0,0,1,15
1,0,2,6
2,0,3,10
3,0,4,5
4,0,5,5
5,0,6,10
6,0,7,8
7,1,1,11
8,1,2,10
9,1,3,4
10,1,4,5
11,1,5,4
12,1,6,5
13,1,7,14
14,2,1,9
15,2,2,7
16,2,3,3
17,2,4,3
18,2,5,4
19,2,6,6
20,2,7,11
21,3,1,12
22,3,2,2
23,3,3,1
24,3,4,5
25,3,5,2
26,3,6,5
27,3,7,7
28,4,1,6
29,4,2,7
30,4,3,3
31,4,4,6
32,4,5,4
33,4,6,7
34,4,7,9
35,5,1,10
36,5,2,12
37,5,3,12
38,5,4,7
39,5,5,6
40,5,6,14
41,5,7,7
42,6,1,11
43,6,2,20
44,6,3,17
45,6,4,21
46,6,5,30
47,6,6,24
48,6,7,10
49,7,1,8
50,7,2,27
51,7,3,21
52,7,4,29
53,7,5,35
54,7,6,26
55,7,7,13
56,8,1,21
57,8,2,30
58,8,3,22
59,8,4,25
60,8,5,28
61,8,6,33
62,8,7,16
63,9,1,25
64,9,2,19
65,9,3,26
66,9,4,20
67,9,5,22
68,9,6,23
69,9,7,18
70,10,1,27
71,10,2,23
72,10,3,23
73,10,4,26
74,10,5,22
75,10,6,36
76,10,7,24
77,11,1,20
78,11,2,27
79,11,3,37
80,11,4,30
81,11,5,20
82,11,6,29
83,11,7,32
84,12,1,23
85,12,2,29
86,12,3,28
87,12,4,27
88,12,5,35
89,12,6,26
90,12,7,30
91,13,1,21
92,13,2,29
93,13,3,35
94,13,4,31
95,13,5,36
96,13,6,43
97,13,7,29
98,14,1,27
99,14,2,38
100,14,3,18
101,14,4,32
102,14,5,28
103,14,6,31
104,14,7,29
105,15,1,24
106,15,2,40
107,15,3,42
108,15,4,35
109,15,5,27
110,15,6,35
111,15,7,30
112,16,1,39
113,16,2,47
114,16,3,31
115,16,4,40
116,16,5,37
117,16,6,39
118,16,7,32
119,17,1,24
120,17,2,36
121,17,3,33
122,17,4,30
123,17,5,41
124,17,6,36
125,17,7,22
126,18,1,23
127,18,2,22
128,18,3,33
129,18,4,34
130,18,5,35
131,18,6,25
132,18,7,30
133,19,1,16
134,19,2,25
135,19,3,28
136,19,4,17
137,19,5,22
138,19,6,31
139,19,7,24
140,20,1,29
141,20,2,26
142,20,3,21
143,20,4,16
144,20,5,26
145,20,6,25
146,20,7,33
147,21,1,13
148,21,2,25
149,21,3,14
150,21,4,16
151,21,5,17
152,21,6,25
153,21,7,24
154,22,1,9
155,22,2,10
156,22,3,7
157,22,4,8
158,22,5,12
159,22,6,22
160,22,7,26
161,23,1,5
162,23,2,8
163,23,3,6
164,23,4,3
165,23,5,10
166,23,6,16
167,23,7,19
168,99,1,2
169,99,3,2
170,99,4,1
171,99,7,3
