,acchr,dayofweek,size
0,0,1,20
1,0,2,12
2,0,3,6
3,0,4,9
4,0,5,11
5,0,6,16
6,0,7,12
7,1,1,17
8,1,2,5
9,1,3,8
10,1,4,6
11,1,5,8
12,1,6,10
13,1,7,13
14,2,1,12
15,2,2,7
16,2,3,7
17,2,4,7
18,2,5,3
19,2,6,11
20,2,7,12
21,3,1,15
22,3,2,5
23,3,3,10
24,3,4,10
25,3,5,9
26,3,6,11
27,3,7,19
28,4,1,15
29,4,2,13
30,4,3,9
31,4,4,13
32,4,5,16
33,4,6,14
34,4,7,18
35,5,1,13
36,5,2,27
37,5,3,36
38,5,4,21
39,5,5,32
40,5,6,33
41,5,7,34
42,6,1,16
43,6,2,53
44,6,3,55
45,6,4,52
46,6,5,54
47,6,6,48
48,6,7,30
49,7,1,24
50,7,2,50
51,7,3,44
52,7,4,55
53,7,5,44
54,7,6,48
55,7,7,28
56,8,1,27
57,8,2,50
58,8,3,34
59,8,4,42
60,8,5,54
61,8,6,54
62,8,7,36
63,9,1,39
64,9,2,51
65,9,3,47
66,9,4,46
67,9,5,41
68,9,6,57
69,9,7,46
70,10,1,46
71,10,2,48
72,10,3,47
73,10,4,59
74,10,5,52
75,10,6,52
76,10,7,53
77,11,1,40
78,11,2,76
79,11,3,71
80,11,4,86
81,11,5,58
82,11,6,63
83,11,7,55
84,12,1,73
85,12,2,66
86,12,3,53
87,12,4,53
88,12,5,69
89,12,6,52
90,12,7,75
91,13,1,58
92,13,2,62
93,13,3,64
94,13,4,63
95,13,5,80
96,13,6,86
97,13,7,60
98,14,1,53
99,14,2,70
100,14,3,61
101,14,4,65
102,14,5,67
103,14,6,70
104,14,7,67
105,15,1,50
106,15,2,63
107,15,3,76
108,15,4,64
109,15,5,54
110,15,6,71
111,15,7,58
112,16,1,55
113,16,2,68
114,16,3,63
115,16,4,85
116,16,5,76
117,16,6,62
118,16,7,66
119,17,1,45
120,17,2,49
121,17,3,70
122,17,4,64
123,17,5,68
124,17,6,68
125,17,7,59
126,18,1,45
127,18,2,39
128,18,3,58
129,18,4,51
130,18,5,56
131,18,6,59
132,18,7,67
133,19,1,32
134,19,2,56
135,19,3,39
136,19,4,21
137,19,5,36
138,19,6,46
139,19,7,53
140,20,1,40
141,20,2,40
142,20,3,34
143,20,4,31
144,20,5,36
145,20,6,38
146,20,7,45
147,21,1,28
148,21,2,33
149,21,3,28
150,21,4,34
151,21,5,36
152,21,6,40
153,21,7,39
154,22,1,10
155,22,2,24
156,22,3,11
157,22,4,16
158,22,5,23
159,22,6,37
160,22,7,40
161,23,1,8
162,23,2,10
163,23,3,19
164,23,4,14
165,23,5,14
166,23,6,18
167,23,7,20
168,99,1,2
169,99,2,1
170,99,3,4
171,99,4,4
172,99,5,1
173,99,6,5
