,acchr,dayofweek,size
0,0,1,45
1,0,2,18
2,0,3,23
3,0,4,20
4,0,5,23
5,0,6,35
6,0,7,52
7,1,1,46
8,1,2,15
9,1,3,16
10,1,4,12
11,1,5,17
12,1,6,23
13,1,7,41
14,2,1,37
15,2,2,10
16,2,3,11
17,2,4,9
18,2,5,15
19,2,6,18
20,2,7,34
21,3,1,23
22,3,2,12
23,3,3,13
24,3,4,14
25,3,5,17
26,3,6,13
27,3,7,29
28,4,1,19
29,4,2,16
30,4,3,12
31,4,4,11
32,4,5,21
33,4,6,23
34,4,7,14
35,5,1,20
36,5,2,24
37,5,3,32
38,5,4,32
39,5,5,33
40,5,6,30
41,5,7,25
42,6,1,21
43,6,2,52
44,6,3,65
45,6,4,55
46,6,5,51
47,6,6,54
48,6,7,33
49,7,1,30
50,7,2,62
51,7,3,57
52,7,4,67
53,7,5,52
54,7,6,53
55,7,7,34
56,8,1,38
57,8,2,58
58,8,3,51
59,8,4,50
60,8,5,65
61,8,6,71
62,8,7,44
63,9,1,43
64,9,2,64
65,9,3,59
66,9,4,43
67,9,5,52
68,9,6,70
69,9,7,52
70,10,1,55
71,10,2,54
72,10,3,65
73,10,4,74
74,10,5,71
75,10,6,73
76,10,7,63
77,11,1,55
78,11,2,86
79,11,3,88
80,11,4,84
81,11,5,66
82,11,6,79
83,11,7,78
84,12,1,101
85,12,2,83
86,12,3,72
87,12,4,65
88,12,5,89
89,12,6,91
90,12,7,99
91,13,1,91
92,13,2,79
93,13,3,83
94,13,4,85
95,13,5,105
96,13,6,119
97,13,7,102
98,14,1,79
99,14,2,96
100,14,3,88
101,14,4,92
102,14,5,104
103,14,6,99
104,14,7,96
105,15,1,82
106,15,2,93
107,15,3,102
108,15,4,98
109,15,5,80
110,15,6,104
111,15,7,91
112,16,1,88
113,16,2,94
114,16,3,95
115,16,4,110
116,16,5,104
117,16,6,98
118,16,7,91
119,17,1,76
120,17,2,81
121,17,3,88
122,17,4,95
123,17,5,92
124,17,6,95
125,17,7,103
126,18,1,63
127,18,2,54
128,18,3,77
129,18,4,52
130,18,5,70
131,18,6,81
132,18,7,114
133,19,1,66
134,19,2,57
135,19,3,53
136,19,4,44
137,19,5,66
138,19,6,58
139,19,7,81
140,20,1,60
141,20,2,51
142,20,3,47
143,20,4,58
144,20,5,47
145,20,6,58
146,20,7,76
147,21,1,56
148,21,2,47
149,21,3,47
150,21,4,45
151,21,5,50
152,21,6,71
153,21,7,70
154,22,1,29
155,22,2,35
156,22,3,32
157,22,4,40
158,22,5,39
159,22,6,63
160,22,7,68
161,23,1,18
162,23,2,25
163,23,3,32
164,23,4,25
165,23,5,27
166,23,6,58
167,23,7,44
168,99,1,9
169,99,2,10
170,99,3,3
171,99,4,7
172,99,5,8
173,99,6,12
174,99,7,12
