,acchr,dayofweek,size
0,0,1,36
1,0,2,18
2,0,3,17
3,0,4,19
4,0,5,21
5,0,6,24
6,0,7,44
7,1,1,41
8,1,2,11
9,1,3,16
10,1,4,10
11,1,5,16
12,1,6,19
13,1,7,37
14,2,1,30
15,2,2,8
16,2,3,9
17,2,4,8
18,2,5,14
19,2,6,15
20,2,7,30
21,3,1,16
22,3,2,11
23,3,3,12
24,3,4,13
25,3,5,14
26,3,6,11
27,3,7,23
28,4,1,15
29,4,2,15
30,4,3,11
31,4,4,8
32,4,5,19
33,4,6,22
34,4,7,12
35,5,1,16
36,5,2,21
37,5,3,26
38,5,4,25
39,5,5,29
40,5,6,21
41,5,7,23
42,6,1,16
43,6,2,43
44,6,3,58
45,6,4,44
46,6,5,37
47,6,6,42
48,6,7,25
49,7,1,26
50,7,2,47
51,7,3,42
52,7,4,51
53,7,5,37
54,7,6,35
55,7,7,27
56,8,1,27
57,8,2,40
58,8,3,37
59,8,4,36
60,8,5,47
61,8,6,46
62,8,7,25
63,9,1,26
64,9,2,43
65,9,3,41
66,9,4,24
67,9,5,36
68,9,6,50
69,9,7,38
70,10,1,33
71,10,2,35
72,10,3,43
73,10,4,55
74,10,5,51
75,10,6,48
76,10,7,43
77,11,1,40
78,11,2,58
79,11,3,49
80,11,4,65
81,11,5,44
82,11,6,54
83,11,7,49
84,12,1,78
85,12,2,58
86,12,3,47
87,12,4,45
88,12,5,66
89,12,6,54
90,12,7,74
91,13,1,68
92,13,2,46
93,13,3,58
94,13,4,64
95,13,5,72
96,13,6,80
97,13,7,76
98,14,1,59
99,14,2,62
100,14,3,68
101,14,4,70
102,14,5,80
103,14,6,71
104,14,7,75
105,15,1,72
106,15,2,61
107,15,3,69
108,15,4,71
109,15,5,54
110,15,6,76
111,15,7,68
112,16,1,61
113,16,2,74
114,16,3,67
115,16,4,85
116,16,5,71
117,16,6,64
118,16,7,69
119,17,1,56
120,17,2,56
121,17,3,64
122,17,4,74
123,17,5,63
124,17,6,69
125,17,7,81
126,18,1,53
127,18,2,42
128,18,3,62
129,18,4,42
130,18,5,55
131,18,6,56
132,18,7,95
133,19,1,56
134,19,2,45
135,19,3,42
136,19,4,35
137,19,5,50
138,19,6,50
139,19,7,68
140,20,1,46
141,20,2,41
142,20,3,40
143,20,4,45
144,20,5,38
145,20,6,48
146,20,7,58
147,21,1,50
148,21,2,33
149,21,3,39
150,21,4,39
151,21,5,40
152,21,6,60
153,21,7,60
154,22,1,25
155,22,2,30
156,22,3,30
157,22,4,39
158,22,5,34
159,22,6,54
160,22,7,59
161,23,1,16
162,23,2,22
163,23,3,28
164,23,4,23
165,23,5,20
166,23,6,50
167,23,7,37
168,99,1,5
169,99,2,8
170,99,3,3
171,99,4,7
172,99,5,8
173,99,6,12
174,99,7,8
