,acchr,dayofweek,size
0,0,1,16
1,0,2,11
2,0,3,7
3,0,4,10
4,0,5,9
5,0,6,11
6,0,7,17
7,1,1,9
8,1,2,3
9,1,3,6
10,1,4,8
11,1,5,5
12,1,6,8
13,1,7,7
14,2,1,19
15,2,2,7
16,2,3,4
17,2,4,8
18,2,5,4
19,2,6,17
20,2,7,12
21,3,1,11
22,3,2,4
23,3,3,6
24,3,4,7
25,3,5,9
26,3,6,15
27,3,7,12
28,4,1,15
29,4,2,5
30,4,3,5
31,4,4,4
32,4,5,7
33,4,6,10
34,4,7,11
35,5,1,7
36,5,2,14
37,5,3,24
38,5,4,23
39,5,5,20
40,5,6,14
41,5,7,15
42,6,1,5
43,6,2,38
44,6,3,45
45,6,4,33
46,6,5,33
47,6,6,30
48,6,7,10
49,7,1,10
50,7,2,29
51,7,3,33
52,7,4,36
53,7,5,36
54,7,6,27
55,7,7,15
56,8,1,12
57,8,2,20
58,8,3,19
59,8,4,24
60,8,5,23
61,8,6,21
62,8,7,23
63,9,1,18
64,9,2,23
65,9,3,27
66,9,4,18
67,9,5,19
68,9,6,31
69,9,7,24
70,10,1,26
71,10,2,27
72,10,3,28
73,10,4,27
74,10,5,26
75,10,6,31
76,10,7,26
77,11,1,21
78,11,2,44
79,11,3,33
80,11,4,41
81,11,5,26
82,11,6,37
83,11,7,35
84,12,1,46
85,12,2,34
86,12,3,42
87,12,4,23
88,12,5,38
89,12,6,33
90,12,7,47
91,13,1,43
92,13,2,25
93,13,3,33
94,13,4,38
95,13,5,44
96,13,6,43
97,13,7,30
98,14,1,32
99,14,2,35
100,14,3,55
101,14,4,46
102,14,5,38
103,14,6,53
104,14,7,36
105,15,1,39
106,15,2,33
107,15,3,41
108,15,4,39
109,15,5,40
110,15,6,42
111,15,7,42
112,16,1,31
113,16,2,29
114,16,3,37
115,16,4,51
116,16,5,46
117,16,6,32
118,16,7,41
119,17,1,35
120,17,2,39
121,17,3,48
122,17,4,40
123,17,5,39
124,17,6,52
125,17,7,35
126,18,1,19
127,18,2,35
128,18,3,40
129,18,4,28
130,18,5,29
131,18,6,35
132,18,7,39
133,19,1,19
134,19,2,27
135,19,3,19
136,19,4,12
137,19,5,13
138,19,6,27
139,19,7,23
140,20,1,19
141,20,2,20
142,20,3,23
143,20,4,23
144,20,5,13
145,20,6,23
146,20,7,21
147,21,1,24
148,21,2,20
149,21,3,13
150,21,4,15
151,21,5,30
152,21,6,31
153,21,7,19
154,22,1,12
155,22,2,15
156,22,3,7
157,22,4,14
158,22,5,17
159,22,6,28
160,22,7,21
161,23,1,3
162,23,2,12
163,23,3,12
164,23,4,15
165,23,5,10
166,23,6,13
167,23,7,21
168,99,3,1
169,99,6,1
