,acchr,dayofweek,size
0,0,1,54
1,0,2,31
2,0,3,23
3,0,4,29
4,0,5,28
5,0,6,48
6,0,7,60
7,1,1,62
8,1,2,17
9,1,3,19
10,1,4,12
11,1,5,23
12,1,6,32
13,1,7,61
14,2,1,39
15,2,2,13
16,2,3,14
17,2,4,14
18,2,5,18
19,2,6,28
20,2,7,44
21,3,1,29
22,3,2,16
23,3,3,18
24,3,4,16
25,3,5,18
26,3,6,18
27,3,7,33
28,4,1,29
29,4,2,18
30,4,3,17
31,4,4,14
32,4,5,26
33,4,6,29
34,4,7,21
35,5,1,25
36,5,2,28
37,5,3,41
38,5,4,38
39,5,5,45
40,5,6,31
41,5,7,40
42,6,1,23
43,6,2,55
44,6,3,73
45,6,4,60
46,6,5,56
47,6,6,62
48,6,7,38
49,7,1,31
50,7,2,66
51,7,3,51
52,7,4,74
53,7,5,51
54,7,6,47
55,7,7,34
56,8,1,31
57,8,2,52
58,8,3,48
59,8,4,42
60,8,5,60
61,8,6,56
62,8,7,37
63,9,1,38
64,9,2,54
65,9,3,52
66,9,4,44
67,9,5,48
68,9,6,63
69,9,7,53
70,10,1,40
71,10,2,48
72,10,3,53
73,10,4,71
74,10,5,64
75,10,6,56
76,10,7,49
77,11,1,48
78,11,2,77
79,11,3,67
80,11,4,83
81,11,5,58
82,11,6,74
83,11,7,64
84,12,1,88
85,12,2,73
86,12,3,65
87,12,4,58
88,12,5,82
89,12,6,67
90,12,7,86
91,13,1,77
92,13,2,66
93,13,3,74
94,13,4,71
95,13,5,86
96,13,6,98
97,13,7,93
98,14,1,72
99,14,2,73
100,14,3,89
101,14,4,84
102,14,5,93
103,14,6,87
104,14,7,80
105,15,1,89
106,15,2,77
107,15,3,93
108,15,4,83
109,15,5,68
110,15,6,100
111,15,7,77
112,16,1,69
113,16,2,89
114,16,3,78
115,16,4,107
116,16,5,91
117,16,6,83
118,16,7,83
119,17,1,76
120,17,2,78
121,17,3,85
122,17,4,104
123,17,5,90
124,17,6,85
125,17,7,108
126,18,1,79
127,18,2,69
128,18,3,89
129,18,4,77
130,18,5,77
131,18,6,93
132,18,7,122
133,19,1,80
134,19,2,85
135,19,3,64
136,19,4,59
137,19,5,89
138,19,6,79
139,19,7,111
140,20,1,73
141,20,2,73
142,20,3,71
143,20,4,69
144,20,5,70
145,20,6,84
146,20,7,111
147,21,1,71
148,21,2,58
149,21,3,55
150,21,4,73
151,21,5,81
152,21,6,91
153,21,7,106
154,22,1,43
155,22,2,49
156,22,3,53
157,22,4,50
158,22,5,65
159,22,6,84
160,22,7,99
161,23,1,26
162,23,2,32
163,23,3,46
164,23,4,38
165,23,5,42
166,23,6,80
167,23,7,59
168,99,1,6
169,99,2,12
170,99,3,3
171,99,4,10
172,99,5,10
173,99,6,13
174,99,7,9
