,acchr,dayofweek,size
0,0,1,64
1,0,2,18
2,0,3,33
3,0,4,23
4,0,5,37
5,0,6,43
6,0,7,73
7,1,1,85
8,1,2,36
9,1,3,17
10,1,4,30
11,1,5,28
12,1,6,46
13,1,7,94
14,2,1,104
15,2,2,33
16,2,3,16
17,2,4,21
18,2,5,35
19,2,6,47
20,2,7,123
21,3,1,63
22,3,2,12
23,3,3,9
24,3,4,11
25,3,5,24
26,3,6,24
27,3,7,63
28,4,1,54
29,4,2,11
30,4,3,6
31,4,4,8
32,4,5,8
33,4,6,17
34,4,7,47
35,5,1,29
36,5,2,9
37,5,3,7
38,5,4,6
39,5,5,9
40,5,6,13
41,5,7,30
42,6,1,23
43,6,2,5
44,6,3,4
45,6,4,5
46,6,5,4
47,6,6,9
48,6,7,32
49,7,1,15
50,7,2,2
51,7,3,5
52,7,4,7
53,7,5,8
54,7,6,10
55,7,7,10
56,8,1,5
57,8,2,3
58,8,3,6
59,8,4,3
60,8,5,4
61,8,6,5
62,8,7,9
63,9,1,3
64,9,2,4
65,9,3,5
66,9,4,5
67,9,5,1
68,9,6,1
69,9,7,2
70,10,1,3
71,10,2,2
72,10,3,1
73,10,4,3
74,10,5,3
75,10,6,4
76,10,7,7
77,11,1,4
78,11,2,1
79,11,3,8
80,11,4,6
81,11,5,2
82,11,6,4
83,11,7,5
84,12,1,8
85,12,2,7
86,12,3,4
87,12,4,5
88,12,5,10
89,12,6,9
90,12,7,8
91,13,1,11
92,13,2,7
93,13,3,9
94,13,4,8
95,13,5,12
96,13,6,12
97,13,7,12
98,14,1,9
99,14,2,13
100,14,3,11
101,14,4,10
102,14,5,6
103,14,6,13
104,14,7,14
105,15,1,21
106,15,2,12
107,15,3,12
108,15,4,12
109,15,5,8
110,15,6,19
111,15,7,23
112,16,1,28
113,16,2,11
114,16,3,11
115,16,4,16
116,16,5,12
117,16,6,15
118,16,7,29
119,17,1,22
120,17,2,15
121,17,3,13
122,17,4,15
123,17,5,16
124,17,6,29
125,17,7,32
126,18,1,24
127,18,2,21
128,18,3,12
129,18,4,11
130,18,5,21
131,18,6,29
132,18,7,40
133,19,1,42
134,19,2,19
135,19,3,26
136,19,4,23
137,19,5,22
138,19,6,24
139,19,7,58
140,20,1,31
141,20,2,28
142,20,3,21
143,20,4,32
144,20,5,31
145,20,6,37
146,20,7,53
147,21,1,30
148,21,2,23
149,21,3,25
150,21,4,33
151,21,5,29
152,21,6,37
153,21,7,49
154,22,1,30
155,22,2,21
156,22,3,23
157,22,4,35
158,22,5,23
159,22,6,48
160,22,7,50
161,23,1,26
162,23,2,23
163,23,3,29
164,23,4,16
165,23,5,48
166,23,6,57
167,23,7,68
168,99,1,15
169,99,2,9
170,99,3,4
171,99,4,4
172,99,5,6
173,99,6,10
174,99,7,10
