,acchr,dayofweek,size
0,0,1,75
1,0,2,24
2,0,3,30
3,0,4,23
4,0,5,37
5,0,6,37
6,0,7,70
7,1,1,97
8,1,2,36
9,1,3,12
10,1,4,27
11,1,5,24
12,1,6,49
13,1,7,108
14,2,1,110
15,2,2,28
16,2,3,15
17,2,4,25
18,2,5,34
19,2,6,47
20,2,7,132
21,3,1,68
22,3,2,11
23,3,3,10
24,3,4,11
25,3,5,19
26,3,6,30
27,3,7,66
28,4,1,57
29,4,2,11
30,4,3,10
31,4,4,7
32,4,5,11
33,4,6,21
34,4,7,48
35,5,1,34
36,5,2,9
37,5,3,8
38,5,4,7
39,5,5,7
40,5,6,10
41,5,7,36
42,6,1,18
43,6,2,6
44,6,3,4
45,6,4,6
46,6,5,3
47,6,6,13
48,6,7,30
49,7,1,14
50,7,2,3
51,7,3,5
52,7,4,4
53,7,5,7
54,7,6,7
55,7,7,7
56,8,1,4
57,8,2,5
58,8,3,5
59,8,4,3
60,8,5,6
61,8,6,5
62,8,7,9
63,9,1,3
64,9,2,2
65,9,3,4
66,9,4,7
67,9,5,2
68,9,6,3
69,9,7,1
70,10,1,2
71,10,2,2
72,10,3,2
73,10,4,2
74,10,5,1
75,10,6,3
76,10,7,7
77,11,1,3
78,11,2,2
79,11,3,5
80,11,4,6
81,11,5,2
82,11,6,6
83,11,7,7
84,12,1,10
85,12,2,7
86,12,3,3
87,12,4,6
88,12,5,7
89,12,6,10
90,12,7,8
91,13,1,9
92,13,2,3
93,13,3,8
94,13,4,5
95,13,5,6
96,13,6,11
97,13,7,9
98,14,1,8
99,14,2,11
100,14,3,13
101,14,4,9
102,14,5,5
103,14,6,13
104,14,7,15
105,15,1,26
106,15,2,11
107,15,3,9
108,15,4,8
109,15,5,9
110,15,6,15
111,15,7,22
112,16,1,27
113,16,2,15
114,16,3,8
115,16,4,15
116,16,5,9
117,16,6,15
118,16,7,27
119,17,1,20
120,17,2,18
121,17,3,14
122,17,4,17
123,17,5,15
124,17,6,27
125,17,7,33
126,18,1,27
127,18,2,20
128,18,3,17
129,18,4,22
130,18,5,27
131,18,6,35
132,18,7,41
133,19,1,49
134,19,2,26
135,19,3,28
136,19,4,30
137,19,5,35
138,19,6,32
139,19,7,58
140,20,1,47
141,20,2,34
142,20,3,27
143,20,4,31
144,20,5,45
145,20,6,44
146,20,7,61
147,21,1,39
148,21,2,33
149,21,3,30
150,21,4,39
151,21,5,40
152,21,6,39
153,21,7,61
154,22,1,32
155,22,2,34
156,22,3,31
157,22,4,40
158,22,5,34
159,22,6,51
160,22,7,71
161,23,1,33
162,23,2,25
163,23,3,34
164,23,4,25
165,23,5,44
166,23,6,73
167,23,7,60
168,99,1,14
169,99,2,8
170,99,3,3
171,99,4,3
172,99,5,7
173,99,6,10
174,99,7,9
