,acchr,dayofweek,size
0,0,1,32
1,0,2,26
2,0,3,15
3,0,4,20
4,0,5,21
5,0,6,23
6,0,7,42
7,1,1,35
8,1,2,21
9,1,3,15
10,1,4,22
11,1,5,17
12,1,6,21
13,1,7,31
14,2,1,30
15,2,2,16
16,2,3,13
17,2,4,12
18,2,5,14
19,2,6,23
20,2,7,30
21,3,1,23
22,3,2,10
23,3,3,15
24,3,4,13
25,3,5,13
26,3,6,31
27,3,7,32
28,4,1,25
29,4,2,20
30,4,3,22
31,4,4,15
32,4,5,19
33,4,6,29
34,4,7,27
35,5,1,15
36,5,2,44
37,5,3,44
38,5,4,45
39,5,5,43
40,5,6,44
41,5,7,34
42,6,1,25
43,6,2,71
44,6,3,73
45,6,4,69
46,6,5,64
47,6,6,60
48,6,7,32
49,7,1,33
50,7,2,60
51,7,3,58
52,7,4,64
53,7,5,54
54,7,6,61
55,7,7,45
56,8,1,27
57,8,2,53
58,8,3,38
59,8,4,45
60,8,5,56
61,8,6,44
62,8,7,39
63,9,1,34
64,9,2,53
65,9,3,52
66,9,4,43
67,9,5,41
68,9,6,56
69,9,7,50
70,10,1,38
71,10,2,47
72,10,3,44
73,10,4,47
74,10,5,47
75,10,6,48
76,10,7,52
77,11,1,34
78,11,2,72
79,11,3,61
80,11,4,74
81,11,5,53
82,11,6,50
83,11,7,57
84,12,1,75
85,12,2,67
86,12,3,51
87,12,4,48
88,12,5,60
89,12,6,47
90,12,7,79
91,13,1,74
92,13,2,53
93,13,3,53
94,13,4,63
95,13,5,58
96,13,6,59
97,13,7,69
98,14,1,51
99,14,2,76
100,14,3,88
101,14,4,65
102,14,5,69
103,14,6,74
104,14,7,76
105,15,1,63
106,15,2,62
107,15,3,67
108,15,4,68
109,15,5,62
110,15,6,73
111,15,7,65
112,16,1,55
113,16,2,65
114,16,3,68
115,16,4,90
116,16,5,68
117,16,6,58
118,16,7,64
119,17,1,59
120,17,2,67
121,17,3,76
122,17,4,73
123,17,5,74
124,17,6,72
125,17,7,73
126,18,1,56
127,18,2,71
128,18,3,69
129,18,4,72
130,18,5,66
131,18,6,66
132,18,7,70
133,19,1,52
134,19,2,63
135,19,3,45
136,19,4,37
137,19,5,46
138,19,6,60
139,19,7,59
140,20,1,49
141,20,2,58
142,20,3,53
143,20,4,53
144,20,5,42
145,20,6,51
146,20,7,52
147,21,1,43
148,21,2,47
149,21,3,40
150,21,4,44
151,21,5,57
152,21,6,58
153,21,7,53
154,22,1,32
155,22,2,29
156,22,3,32
157,22,4,33
158,22,5,42
159,22,6,58
160,22,7,47
161,23,1,19
162,23,2,29
163,23,3,33
164,23,4,27
165,23,5,25
166,23,6,35
167,23,7,43
168,99,1,4
169,99,2,4
170,99,3,8
171,99,4,7
172,99,5,1
173,99,6,10
174,99,7,2
