,acchr,dayofweek,size
0,0,1,39
1,0,2,15
2,0,3,25
3,0,4,16
4,0,5,25
5,0,6,32
6,0,7,35
7,1,1,42
8,1,2,27
9,1,3,9
10,1,4,20
11,1,5,14
12,1,6,27
13,1,7,46
14,2,1,53
15,2,2,18
16,2,3,7
17,2,4,16
18,2,5,26
19,2,6,41
20,2,7,63
21,3,1,35
22,3,2,10
23,3,3,8
24,3,4,7
25,3,5,8
26,3,6,19
27,3,7,32
28,4,1,24
29,4,2,10
30,4,3,9
31,4,4,8
32,4,5,6
33,4,6,15
34,4,7,24
35,5,1,15
36,5,2,15
37,5,3,9
38,5,4,16
39,5,5,10
40,5,6,22
41,5,7,14
42,6,1,19
43,6,2,18
44,6,3,22
45,6,4,18
46,6,5,16
47,6,6,16
48,6,7,26
49,7,1,9
50,7,2,15
51,7,3,10
52,7,4,16
53,7,5,21
54,7,6,19
55,7,7,11
56,8,1,7
57,8,2,16
58,8,3,12
59,8,4,15
60,8,5,14
61,8,6,15
62,8,7,15
63,9,1,14
64,9,2,10
65,9,3,9
66,9,4,10
67,9,5,10
68,9,6,17
69,9,7,10
70,10,1,8
71,10,2,12
72,10,3,8
73,10,4,8
74,10,5,11
75,10,6,13
76,10,7,18
77,11,1,7
78,11,2,17
79,11,3,16
80,11,4,16
81,11,5,9
82,11,6,7
83,11,7,12
84,12,1,17
85,12,2,13
86,12,3,15
87,12,4,10
88,12,5,18
89,12,6,13
90,12,7,24
91,13,1,25
92,13,2,11
93,13,3,14
94,13,4,16
95,13,5,19
96,13,6,12
97,13,7,20
98,14,1,18
99,14,2,21
100,14,3,22
101,14,4,22
102,14,5,15
103,14,6,20
104,14,7,26
105,15,1,24
106,15,2,9
107,15,3,22
108,15,4,21
109,15,5,20
110,15,6,21
111,15,7,29
112,16,1,39
113,16,2,16
114,16,3,18
115,16,4,21
116,16,5,21
117,16,6,20
118,16,7,27
119,17,1,21
120,17,2,25
121,17,3,18
122,17,4,19
123,17,5,37
124,17,6,28
125,17,7,35
126,18,1,28
127,18,2,26
128,18,3,21
129,18,4,17
130,18,5,22
131,18,6,26
132,18,7,38
133,19,1,34
134,19,2,19
135,19,3,20
136,19,4,28
137,19,5,15
138,19,6,19
139,19,7,36
140,20,1,27
141,20,2,24
142,20,3,23
143,20,4,29
144,20,5,26
145,20,6,40
146,20,7,27
147,21,1,27
148,21,2,26
149,21,3,23
150,21,4,29
151,21,5,30
152,21,6,31
153,21,7,41
154,22,1,22
155,22,2,21
156,22,3,12
157,22,4,20
158,22,5,23
159,22,6,35
160,22,7,23
161,23,1,24
162,23,2,15
163,23,3,20
164,23,4,12
165,23,5,30
166,23,6,29
167,23,7,34
168,99,1,8
169,99,2,1
170,99,3,4
171,99,4,6
172,99,5,2
173,99,6,8
174,99,7,6
