,acchr,dayofweek,size
0,0,1,49
1,0,2,29
2,0,3,22
3,0,4,27
4,0,5,28
5,0,6,42
6,0,7,52
7,1,1,60
8,1,2,15
9,1,3,16
10,1,4,12
11,1,5,21
12,1,6,28
13,1,7,56
14,2,1,36
15,2,2,13
16,2,3,13
17,2,4,14
18,2,5,17
19,2,6,25
20,2,7,40
21,3,1,27
22,3,2,12
23,3,3,14
24,3,4,13
25,3,5,17
26,3,6,18
27,3,7,26
28,4,1,27
29,4,2,17
30,4,3,17
31,4,4,14
32,4,5,24
33,4,6,27
34,4,7,18
35,5,1,20
36,5,2,26
37,5,3,40
38,5,4,34
39,5,5,38
40,5,6,30
41,5,7,31
42,6,1,22
43,6,2,54
44,6,3,68
45,6,4,57
46,6,5,50
47,6,6,60
48,6,7,32
49,7,1,27
50,7,2,59
51,7,3,48
52,7,4,66
53,7,5,46
54,7,6,46
55,7,7,33
56,8,1,29
57,8,2,47
58,8,3,46
59,8,4,38
60,8,5,58
61,8,6,47
62,8,7,32
63,9,1,33
64,9,2,52
65,9,3,51
66,9,4,41
67,9,5,46
68,9,6,52
69,9,7,53
70,10,1,37
71,10,2,45
72,10,3,49
73,10,4,62
74,10,5,55
75,10,6,54
76,10,7,45
77,11,1,40
78,11,2,64
79,11,3,62
80,11,4,65
81,11,5,53
82,11,6,63
83,11,7,58
84,12,1,78
85,12,2,68
86,12,3,56
87,12,4,53
88,12,5,70
89,12,6,56
90,12,7,81
91,13,1,70
92,13,2,62
93,13,3,67
94,13,4,64
95,13,5,74
96,13,6,83
97,13,7,79
98,14,1,60
99,14,2,66
100,14,3,80
101,14,4,81
102,14,5,85
103,14,6,80
104,14,7,73
105,15,1,77
106,15,2,70
107,15,3,79
108,15,4,75
109,15,5,63
110,15,6,92
111,15,7,70
112,16,1,58
113,16,2,88
114,16,3,71
115,16,4,95
116,16,5,76
117,16,6,77
118,16,7,77
119,17,1,63
120,17,2,73
121,17,3,78
122,17,4,96
123,17,5,85
124,17,6,79
125,17,7,100
126,18,1,73
127,18,2,64
128,18,3,89
129,18,4,71
130,18,5,72
131,18,6,80
132,18,7,115
133,19,1,78
134,19,2,79
135,19,3,58
136,19,4,57
137,19,5,83
138,19,6,77
139,19,7,104
140,20,1,68
141,20,2,70
142,20,3,61
143,20,4,68
144,20,5,67
145,20,6,82
146,20,7,106
147,21,1,66
148,21,2,56
149,21,3,49
150,21,4,70
151,21,5,78
152,21,6,83
153,21,7,100
154,22,1,42
155,22,2,43
156,22,3,49
157,22,4,49
158,22,5,62
159,22,6,74
160,22,7,90
161,23,1,24
162,23,2,31
163,23,3,44
164,23,4,34
165,23,5,37
166,23,6,76
167,23,7,52
168,99,1,5
169,99,2,9
170,99,3,3
171,99,4,10
172,99,5,10
173,99,6,13
174,99,7,8
