,acchr,dayofweek,size
0,0,1,59
1,0,2,24
2,0,3,19
3,0,4,19
4,0,5,31
5,0,6,30
6,0,7,67
7,1,1,80
8,1,2,37
9,1,3,18
10,1,4,30
11,1,5,26
12,1,6,43
13,1,7,85
14,2,1,113
15,2,2,32
16,2,3,23
17,2,4,26
18,2,5,29
19,2,6,56
20,2,7,119
21,3,1,70
22,3,2,9
23,3,3,13
24,3,4,22
25,3,5,21
26,3,6,34
27,3,7,72
28,4,1,55
29,4,2,22
30,4,3,18
31,4,4,9
32,4,5,15
33,4,6,20
34,4,7,46
35,5,1,41
36,5,2,20
37,5,3,13
38,5,4,14
39,5,5,9
40,5,6,12
41,5,7,37
42,6,1,26
43,6,2,23
44,6,3,24
45,6,4,13
46,6,5,28
47,6,6,24
48,6,7,30
49,7,1,21
50,7,2,22
51,7,3,22
52,7,4,20
53,7,5,13
54,7,6,30
55,7,7,33
56,8,1,12
57,8,2,18
58,8,3,18
59,8,4,12
60,8,5,18
61,8,6,20
62,8,7,16
63,9,1,16
64,9,2,10
65,9,3,18
66,9,4,13
67,9,5,16
68,9,6,12
69,9,7,18
70,10,1,15
71,10,2,14
72,10,3,9
73,10,4,10
74,10,5,13
75,10,6,16
76,10,7,15
77,11,1,17
78,11,2,9
79,11,3,10
80,11,4,20
81,11,5,10
82,11,6,14
83,11,7,19
84,12,1,27
85,12,2,19
86,12,3,15
87,12,4,11
88,12,5,17
89,12,6,19
90,12,7,21
91,13,1,16
92,13,2,15
93,13,3,13
94,13,4,17
95,13,5,13
96,13,6,16
97,13,7,19
98,14,1,11
99,14,2,27
100,14,3,28
101,14,4,15
102,14,5,22
103,14,6,16
104,14,7,28
105,15,1,28
106,15,2,22
107,15,3,18
108,15,4,17
109,15,5,13
110,15,6,30
111,15,7,25
112,16,1,22
113,16,2,23
114,16,3,29
115,16,4,29
116,16,5,23
117,16,6,21
118,16,7,33
119,17,1,29
120,17,2,26
121,17,3,31
122,17,4,34
123,17,5,17
124,17,6,25
125,17,7,24
126,18,1,24
127,18,2,27
128,18,3,21
129,18,4,23
130,18,5,25
131,18,6,22
132,18,7,32
133,19,1,26
134,19,2,20
135,19,3,23
136,19,4,18
137,19,5,21
138,19,6,26
139,19,7,35
140,20,1,24
141,20,2,21
142,20,3,29
143,20,4,20
144,20,5,32
145,20,6,28
146,20,7,29
147,21,1,27
148,21,2,31
149,21,3,23
150,21,4,21
151,21,5,28
152,21,6,28
153,21,7,32
154,22,1,36
155,22,2,26
156,22,3,25
157,22,4,24
158,22,5,24
159,22,6,38
160,22,7,35
161,23,1,20
162,23,2,22
163,23,3,21
164,23,4,15
165,23,5,33
166,23,6,47
167,23,7,57
168,99,1,8
169,99,2,5
170,99,3,4
171,99,4,2
172,99,5,3
173,99,6,6
174,99,7,7
