,acchr,dayofweek,size
0,0,1,44
1,0,2,21
2,0,3,8
3,0,4,21
4,0,5,21
5,0,6,35
6,0,7,34
7,1,1,50
8,1,2,19
9,1,3,12
10,1,4,13
11,1,5,10
12,1,6,15
13,1,7,54
14,2,1,47
15,2,2,16
16,2,3,16
17,2,4,10
18,2,5,14
19,2,6,34
20,2,7,45
21,3,1,42
22,3,2,18
23,3,3,8
24,3,4,12
25,3,5,6
26,3,6,19
27,3,7,39
28,4,1,27
29,4,2,7
30,4,3,12
31,4,4,13
32,4,5,12
33,4,6,17
34,4,7,36
35,5,1,26
36,5,2,18
37,5,3,23
38,5,4,18
39,5,5,27
40,5,6,22
41,5,7,26
42,6,1,14
43,6,2,25
44,6,3,37
45,6,4,34
46,6,5,30
47,6,6,38
48,6,7,19
49,7,1,9
50,7,2,22
51,7,3,16
52,7,4,22
53,7,5,21
54,7,6,16
55,7,7,11
56,8,1,5
57,8,2,17
58,8,3,15
59,8,4,20
60,8,5,18
61,8,6,13
62,8,7,8
63,9,1,9
64,9,2,12
65,9,3,15
66,9,4,14
67,9,5,16
68,9,6,14
69,9,7,10
70,10,1,6
71,10,2,9
72,10,3,9
73,10,4,15
74,10,5,17
75,10,6,6
76,10,7,10
77,11,1,7
78,11,2,20
79,11,3,15
80,11,4,12
81,11,5,12
82,11,6,16
83,11,7,15
84,12,1,6
85,12,2,12
86,12,3,9
87,12,4,13
88,12,5,9
89,12,6,4
90,12,7,15
91,13,1,7
92,13,2,12
93,13,3,16
94,13,4,8
95,13,5,21
96,13,6,13
97,13,7,8
98,14,1,8
99,14,2,11
100,14,3,13
101,14,4,14
102,14,5,20
103,14,6,8
104,14,7,11
105,15,1,6
106,15,2,14
107,15,3,23
108,15,4,15
109,15,5,19
110,15,6,7
111,15,7,8
112,16,1,8
113,16,2,17
114,16,3,18
115,16,4,31
116,16,5,19
117,16,6,22
118,16,7,14
119,17,1,23
120,17,2,26
121,17,3,35
122,17,4,32
123,17,5,45
124,17,6,30
125,17,7,31
126,18,1,48
127,18,2,42
128,18,3,48
129,18,4,63
130,18,5,54
131,18,6,51
132,18,7,33
133,19,1,38
134,19,2,64
135,19,3,50
136,19,4,45
137,19,5,63
138,19,6,47
139,19,7,60
140,20,1,57
141,20,2,64
142,20,3,51
143,20,4,46
144,20,5,63
145,20,6,65
146,20,7,72
147,21,1,47
148,21,2,57
149,21,3,39
150,21,4,50
151,21,5,59
152,21,6,66
153,21,7,87
154,22,1,35
155,22,2,39
156,22,3,45
157,22,4,31
158,22,5,42
159,22,6,50
160,22,7,76
161,23,1,26
162,23,2,29
163,23,3,28
164,23,4,28
165,23,5,27
166,23,6,68
167,23,7,63
168,99,1,4
169,99,2,5
170,99,3,5
171,99,4,2
172,99,5,3
173,99,6,2
174,99,7,2
