,acchr,dayofweek,size
0,0,1,120
1,0,2,36
2,0,3,46
3,0,4,37
4,0,5,53
5,0,6,77
6,0,7,121
7,1,1,134
8,1,2,52
9,1,3,30
10,1,4,46
11,1,5,50
12,1,6,80
13,1,7,162
14,2,1,192
15,2,2,43
16,2,3,31
17,2,4,40
18,2,5,58
19,2,6,89
20,2,7,209
21,3,1,115
22,3,2,26
23,3,3,17
24,3,4,24
25,3,5,37
26,3,6,37
27,3,7,111
28,4,1,92
29,4,2,23
30,4,3,10
31,4,4,12
32,4,5,15
33,4,6,30
34,4,7,73
35,5,1,55
36,5,2,16
37,5,3,9
38,5,4,12
39,5,5,11
40,5,6,20
41,5,7,47
42,6,1,39
43,6,2,11
44,6,3,14
45,6,4,12
46,6,5,9
47,6,6,20
48,6,7,55
49,7,1,28
50,7,2,6
51,7,3,9
52,7,4,12
53,7,5,11
54,7,6,17
55,7,7,26
56,8,1,15
57,8,2,4
58,8,3,9
59,8,4,6
60,8,5,9
61,8,6,6
62,8,7,16
63,9,1,11
64,9,2,8
65,9,3,6
66,9,4,9
67,9,5,3
68,9,6,10
69,9,7,8
70,10,1,7
71,10,2,3
72,10,3,6
73,10,4,7
74,10,5,3
75,10,6,8
76,10,7,15
77,11,1,5
78,11,2,5
79,11,3,13
80,11,4,8
81,11,5,3
82,11,6,6
83,11,7,9
84,12,1,17
85,12,2,12
86,12,3,8
87,12,4,5
88,12,5,13
89,12,6,13
90,12,7,14
91,13,1,19
92,13,2,9
93,13,3,11
94,13,4,13
95,13,5,19
96,13,6,18
97,13,7,21
98,14,1,20
99,14,2,20
100,14,3,19
101,14,4,19
102,14,5,17
103,14,6,18
104,14,7,28
105,15,1,36
106,15,2,23
107,15,3,21
108,15,4,20
109,15,5,13
110,15,6,25
111,15,7,39
112,16,1,45
113,16,2,20
114,16,3,23
115,16,4,27
116,16,5,14
117,16,6,29
118,16,7,46
119,17,1,37
120,17,2,32
121,17,3,27
122,17,4,23
123,17,5,34
124,17,6,39
125,17,7,58
126,18,1,45
127,18,2,37
128,18,3,27
129,18,4,22
130,18,5,31
131,18,6,47
132,18,7,75
133,19,1,74
134,19,2,32
135,19,3,45
136,19,4,42
137,19,5,39
138,19,6,42
139,19,7,90
140,20,1,56
141,20,2,43
142,20,3,39
143,20,4,54
144,20,5,54
145,20,6,69
146,20,7,73
147,21,1,63
148,21,2,50
149,21,3,40
150,21,4,57
151,21,5,44
152,21,6,81
153,21,7,91
154,22,1,58
155,22,2,45
156,22,3,40
157,22,4,52
158,22,5,49
159,22,6,82
160,22,7,84
161,23,1,40
162,23,2,39
163,23,3,51
164,23,4,23
165,23,5,73
166,23,6,101
167,23,7,112
168,99,1,21
169,99,2,10
170,99,3,5
171,99,4,6
172,99,5,8
173,99,6,14
174,99,7,19
