,acchr,dayofweek,size
0,0,1,33
1,0,2,17
2,0,3,18
3,0,4,15
4,0,5,18
5,0,6,19
6,0,7,35
7,1,1,30
8,1,2,23
9,1,3,16
10,1,4,19
11,1,5,15
12,1,6,18
13,1,7,26
14,2,1,27
15,2,2,17
16,2,3,8
17,2,4,11
18,2,5,11
19,2,6,15
20,2,7,29
21,3,1,21
22,3,2,6
23,3,3,10
24,3,4,13
25,3,5,14
26,3,6,27
27,3,7,19
28,4,1,17
29,4,2,21
30,4,3,21
31,4,4,13
32,4,5,16
33,4,6,28
34,4,7,22
35,5,1,17
36,5,2,38
37,5,3,36
38,5,4,38
39,5,5,29
40,5,6,39
41,5,7,30
42,6,1,22
43,6,2,72
44,6,3,65
45,6,4,63
46,6,5,68
47,6,6,59
48,6,7,30
49,7,1,30
50,7,2,66
51,7,3,67
52,7,4,70
53,7,5,66
54,7,6,68
55,7,7,46
56,8,1,39
57,8,2,68
58,8,3,46
59,8,4,51
60,8,5,69
61,8,6,63
62,8,7,38
63,9,1,47
64,9,2,54
65,9,3,61
66,9,4,48
67,9,5,51
68,9,6,62
69,9,7,50
70,10,1,56
71,10,2,59
72,10,3,57
73,10,4,54
74,10,5,56
75,10,6,74
76,10,7,63
77,11,1,43
78,11,2,80
79,11,3,78
80,11,4,83
81,11,5,55
82,11,6,61
83,11,7,69
84,12,1,87
85,12,2,78
86,12,3,69
87,12,4,51
88,12,5,79
89,12,6,63
90,12,7,85
91,13,1,80
92,13,2,58
93,13,3,73
94,13,4,76
95,13,5,75
96,13,6,88
97,13,7,79
98,14,1,57
99,14,2,98
100,14,3,89
101,14,4,80
102,14,5,82
103,14,6,87
104,14,7,87
105,15,1,72
106,15,2,80
107,15,3,87
108,15,4,81
109,15,5,70
110,15,6,85
111,15,7,83
112,16,1,71
113,16,2,85
114,16,3,82
115,16,4,102
116,16,5,89
117,16,6,75
118,16,7,75
119,17,1,59
120,17,2,69
121,17,3,86
122,17,4,80
123,17,5,81
124,17,6,84
125,17,7,75
126,18,1,52
127,18,2,61
128,18,3,69
129,18,4,61
130,18,5,62
131,18,6,57
132,18,7,77
133,19,1,41
134,19,2,55
135,19,3,38
136,19,4,30
137,19,5,40
138,19,6,56
139,19,7,42
140,20,1,44
141,20,2,45
142,20,3,48
143,20,4,43
144,20,5,38
145,20,6,51
146,20,7,47
147,21,1,32
148,21,2,45
149,21,3,32
150,21,4,33
151,21,5,43
152,21,6,39
153,21,7,38
154,22,1,25
155,22,2,30
156,22,3,23
157,22,4,31
158,22,5,35
159,22,6,50
160,22,7,38
161,23,1,16
162,23,2,27
163,23,3,21
164,23,4,16
165,23,5,22
166,23,6,31
167,23,7,41
168,99,1,6
169,99,2,3
170,99,3,7
171,99,4,7
172,99,5,1
173,99,6,10
174,99,7,3
