,acchr,dayofweek,size
0,0,1,61
1,0,2,30
2,0,3,16
3,0,4,19
4,0,5,25
5,0,6,32
6,0,7,71
7,1,1,90
8,1,2,32
9,1,3,20
10,1,4,30
11,1,5,25
12,1,6,38
13,1,7,89
14,2,1,122
15,2,2,26
16,2,3,31
17,2,4,23
18,2,5,29
19,2,6,59
20,2,7,143
21,3,1,91
22,3,2,8
23,3,3,17
24,3,4,18
25,3,5,21
26,3,6,29
27,3,7,63
28,4,1,59
29,4,2,12
30,4,3,15
31,4,4,12
32,4,5,13
33,4,6,25
34,4,7,58
35,5,1,36
36,5,2,21
37,5,3,14
38,5,4,9
39,5,5,11
40,5,6,10
41,5,7,38
42,6,1,22
43,6,2,14
44,6,3,15
45,6,4,7
46,6,5,23
47,6,6,15
48,6,7,28
49,7,1,16
50,7,2,10
51,7,3,15
52,7,4,11
53,7,5,13
54,7,6,16
55,7,7,19
56,8,1,12
57,8,2,10
58,8,3,13
59,8,4,11
60,8,5,11
61,8,6,10
62,8,7,11
63,9,1,6
64,9,2,8
65,9,3,11
66,9,4,6
67,9,5,11
68,9,6,6
69,9,7,17
70,10,1,16
71,10,2,10
72,10,3,7
73,10,4,7
74,10,5,9
75,10,6,9
76,10,7,18
77,11,1,13
78,11,2,11
79,11,3,8
80,11,4,9
81,11,5,9
82,11,6,10
83,11,7,13
84,12,1,22
85,12,2,12
86,12,3,10
87,12,4,10
88,12,5,11
89,12,6,14
90,12,7,17
91,13,1,15
92,13,2,11
93,13,3,5
94,13,4,16
95,13,5,12
96,13,6,12
97,13,7,16
98,14,1,14
99,14,2,22
100,14,3,20
101,14,4,3
102,14,5,12
103,14,6,14
104,14,7,27
105,15,1,30
106,15,2,17
107,15,3,11
108,15,4,22
109,15,5,12
110,15,6,23
111,15,7,22
112,16,1,21
113,16,2,14
114,16,3,18
115,16,4,19
116,16,5,16
117,16,6,14
118,16,7,27
119,17,1,27
120,17,2,26
121,17,3,22
122,17,4,25
123,17,5,13
124,17,6,18
125,17,7,27
126,18,1,22
127,18,2,27
128,18,3,25
129,18,4,23
130,18,5,19
131,18,6,31
132,18,7,32
133,19,1,28
134,19,2,18
135,19,3,31
136,19,4,17
137,19,5,23
138,19,6,22
139,19,7,34
140,20,1,32
141,20,2,22
142,20,3,38
143,20,4,19
144,20,5,34
145,20,6,26
146,20,7,34
147,21,1,25
148,21,2,22
149,21,3,25
150,21,4,18
151,21,5,27
152,21,6,40
153,21,7,45
154,22,1,39
155,22,2,24
156,22,3,31
157,22,4,18
158,22,5,33
159,22,6,44
160,22,7,41
161,23,1,29
162,23,2,25
163,23,3,19
164,23,4,21
165,23,5,27
166,23,6,52
167,23,7,68
168,99,1,5
169,99,2,2
170,99,3,2
171,99,4,2
172,99,5,2
173,99,6,3
174,99,7,8
