,acchr,dayofweek,size
0,0,1,39
1,0,2,34
2,0,3,20
3,0,4,26
4,0,5,24
5,0,6,27
6,0,7,48
7,1,1,40
8,1,2,23
9,1,3,17
10,1,4,24
11,1,5,19
12,1,6,23
13,1,7,34
14,2,1,39
15,2,2,17
16,2,3,14
17,2,4,13
18,2,5,16
19,2,6,33
20,2,7,34
21,3,1,31
22,3,2,13
23,3,3,18
24,3,4,19
25,3,5,18
26,3,6,31
27,3,7,38
28,4,1,34
29,4,2,21
30,4,3,24
31,4,4,17
32,4,5,20
33,4,6,31
34,4,7,33
35,5,1,20
36,5,2,50
37,5,3,51
38,5,4,48
39,5,5,50
40,5,6,48
41,5,7,46
42,6,1,26
43,6,2,74
44,6,3,81
45,6,4,74
46,6,5,75
47,6,6,63
48,6,7,39
49,7,1,38
50,7,2,67
51,7,3,62
52,7,4,71
53,7,5,60
54,7,6,62
55,7,7,48
56,8,1,33
57,8,2,57
58,8,3,42
59,8,4,53
60,8,5,57
61,8,6,53
62,8,7,49
63,9,1,38
64,9,2,58
65,9,3,54
66,9,4,45
67,9,5,44
68,9,6,62
69,9,7,52
70,10,1,47
71,10,2,52
72,10,3,48
73,10,4,53
74,10,5,56
75,10,6,51
76,10,7,59
77,11,1,42
78,11,2,82
79,11,3,69
80,11,4,87
81,11,5,56
82,11,6,59
83,11,7,65
84,12,1,88
85,12,2,72
86,12,3,61
87,12,4,54
88,12,5,72
89,12,6,58
90,12,7,86
91,13,1,82
92,13,2,63
93,13,3,64
94,13,4,71
95,13,5,74
96,13,6,69
97,13,7,78
98,14,1,62
99,14,2,80
100,14,3,98
101,14,4,71
102,14,5,75
103,14,6,85
104,14,7,83
105,15,1,74
106,15,2,71
107,15,3,76
108,15,4,77
109,15,5,67
110,15,6,82
111,15,7,81
112,16,1,64
113,16,2,68
114,16,3,78
115,16,4,104
116,16,5,85
117,16,6,61
118,16,7,74
119,17,1,71
120,17,2,75
121,17,3,86
122,17,4,81
123,17,5,84
124,17,6,84
125,17,7,83
126,18,1,60
127,18,2,77
128,18,3,84
129,18,4,78
130,18,5,69
131,18,6,80
132,18,7,82
133,19,1,57
134,19,2,72
135,19,3,52
136,19,4,39
137,19,5,51
138,19,6,65
139,19,7,69
140,20,1,60
141,20,2,60
142,20,3,61
143,20,4,60
144,20,5,45
145,20,6,57
146,20,7,56
147,21,1,48
148,21,2,55
149,21,3,45
150,21,4,49
151,21,5,65
152,21,6,72
153,21,7,59
154,22,1,33
155,22,2,35
156,22,3,34
157,22,4,34
158,22,5,49
159,22,6,66
160,22,7,54
161,23,1,20
162,23,2,33
163,23,3,35
164,23,4,33
165,23,5,25
166,23,6,42
167,23,7,50
168,99,1,4
169,99,2,4
170,99,3,8
171,99,4,7
172,99,5,1
173,99,6,10
174,99,7,2
