,acchr,dayofweek,size
0,0,1,31
1,0,2,12
2,0,3,12
3,0,4,17
4,0,5,18
5,0,6,20
6,0,7,40
7,1,1,29
8,1,2,7
9,1,3,12
10,1,4,6
11,1,5,11
12,1,6,15
13,1,7,31
14,2,1,25
15,2,2,6
16,2,3,7
17,2,4,6
18,2,5,11
19,2,6,11
20,2,7,17
21,3,1,13
22,3,2,9
23,3,3,8
24,3,4,7
25,3,5,9
26,3,6,11
27,3,7,18
28,4,1,11
29,4,2,12
30,4,3,8
31,4,4,2
32,4,5,15
33,4,6,17
34,4,7,9
35,5,1,11
36,5,2,14
37,5,3,14
38,5,4,19
39,5,5,20
40,5,6,14
41,5,7,15
42,6,1,9
43,6,2,30
44,6,3,38
45,6,4,32
46,6,5,22
47,6,6,31
48,6,7,17
49,7,1,21
50,7,2,30
51,7,3,29
52,7,4,31
53,7,5,31
54,7,6,23
55,7,7,15
56,8,1,22
57,8,2,28
58,8,3,32
59,8,4,23
60,8,5,30
61,8,6,35
62,8,7,20
63,9,1,21
64,9,2,32
65,9,3,30
66,9,4,17
67,9,5,29
68,9,6,35
69,9,7,31
70,10,1,25
71,10,2,26
72,10,3,33
73,10,4,36
74,10,5,41
75,10,6,43
76,10,7,30
77,11,1,32
78,11,2,42
79,11,3,37
80,11,4,53
81,11,5,30
82,11,6,44
83,11,7,38
84,12,1,58
85,12,2,46
86,12,3,35
87,12,4,36
88,12,5,47
89,12,6,45
90,12,7,65
91,13,1,54
92,13,2,31
93,13,3,38
94,13,4,46
95,13,5,56
96,13,6,65
97,13,7,60
98,14,1,52
99,14,2,49
100,14,3,52
101,14,4,50
102,14,5,60
103,14,6,55
104,14,7,59
105,15,1,57
106,15,2,48
107,15,3,48
108,15,4,56
109,15,5,41
110,15,6,56
111,15,7,54
112,16,1,52
113,16,2,60
114,16,3,48
115,16,4,61
116,16,5,51
117,16,6,56
118,16,7,54
119,17,1,45
120,17,2,42
121,17,3,44
122,17,4,60
123,17,5,48
124,17,6,50
125,17,7,65
126,18,1,43
127,18,2,34
128,18,3,47
129,18,4,32
130,18,5,46
131,18,6,48
132,18,7,76
133,19,1,48
134,19,2,37
135,19,3,29
136,19,4,27
137,19,5,37
138,19,6,36
139,19,7,52
140,20,1,30
141,20,2,26
142,20,3,29
143,20,4,35
144,20,5,24
145,20,6,38
146,20,7,48
147,21,1,38
148,21,2,27
149,21,3,28
150,21,4,27
151,21,5,31
152,21,6,50
153,21,7,53
154,22,1,22
155,22,2,24
156,22,3,23
157,22,4,35
158,22,5,21
159,22,6,39
160,22,7,48
161,23,1,12
162,23,2,20
163,23,3,24
164,23,4,18
165,23,5,12
166,23,6,39
167,23,7,26
168,99,1,2
169,99,2,6
170,99,3,2
171,99,4,5
172,99,5,4
173,99,6,6
174,99,7,4
