,acchr,dayofweek,size
0,0,1,158
1,0,2,48
2,0,3,54
3,0,4,47
4,0,5,67
5,0,6,95
6,0,7,138
7,1,1,179
8,1,2,63
9,1,3,31
10,1,4,49
11,1,5,55
12,1,6,98
13,1,7,204
14,2,1,223
15,2,2,50
16,2,3,37
17,2,4,48
18,2,5,74
19,2,6,100
20,2,7,247
21,3,1,144
22,3,2,33
23,3,3,21
24,3,4,26
25,3,5,41
26,3,6,49
27,3,7,131
28,4,1,115
29,4,2,23
30,4,3,15
31,4,4,16
32,4,5,21
33,4,6,35
34,4,7,87
35,5,1,69
36,5,2,17
37,5,3,18
38,5,4,18
39,5,5,14
40,5,6,27
41,5,7,60
42,6,1,42
43,6,2,15
44,6,3,14
45,6,4,13
46,6,5,8
47,6,6,27
48,6,7,62
49,7,1,25
50,7,2,7
51,7,3,10
52,7,4,12
53,7,5,9
54,7,6,17
55,7,7,29
56,8,1,14
57,8,2,7
58,8,3,9
59,8,4,6
60,8,5,11
61,8,6,6
62,8,7,17
63,9,1,11
64,9,2,9
65,9,3,7
66,9,4,11
67,9,5,8
68,9,6,14
69,9,7,9
70,10,1,6
71,10,2,3
72,10,3,7
73,10,4,7
74,10,5,6
75,10,6,8
76,10,7,18
77,11,1,5
78,11,2,6
79,11,3,15
80,11,4,9
81,11,5,2
82,11,6,8
83,11,7,13
84,12,1,20
85,12,2,14
86,12,3,9
87,12,4,6
88,12,5,13
89,12,6,14
90,12,7,14
91,13,1,19
92,13,2,6
93,13,3,13
94,13,4,13
95,13,5,16
96,13,6,19
97,13,7,21
98,14,1,25
99,14,2,20
100,14,3,23
101,14,4,21
102,14,5,19
103,14,6,22
104,14,7,31
105,15,1,43
106,15,2,23
107,15,3,26
108,15,4,18
109,15,5,16
110,15,6,27
111,15,7,45
112,16,1,48
113,16,2,26
114,16,3,23
115,16,4,31
116,16,5,15
117,16,6,34
118,16,7,48
119,17,1,41
120,17,2,42
121,17,3,33
122,17,4,30
123,17,5,40
124,17,6,42
125,17,7,65
126,18,1,57
127,18,2,44
128,18,3,37
129,18,4,41
130,18,5,48
131,18,6,59
132,18,7,85
133,19,1,91
134,19,2,56
135,19,3,56
136,19,4,58
137,19,5,66
138,19,6,61
139,19,7,104
140,20,1,84
141,20,2,60
142,20,3,56
143,20,4,68
144,20,5,77
145,20,6,100
146,20,7,113
147,21,1,84
148,21,2,74
149,21,3,52
150,21,4,78
151,21,5,68
152,21,6,106
153,21,7,129
154,22,1,64
155,22,2,65
156,22,3,68
157,22,4,65
158,22,5,69
159,22,6,102
160,22,7,131
161,23,1,62
162,23,2,56
163,23,3,69
164,23,4,41
165,23,5,81
166,23,6,133
167,23,7,132
168,99,1,22
169,99,2,11
170,99,3,6
171,99,4,7
172,99,5,9
173,99,6,15
174,99,7,19
