,acchr,dayofweek,size
0,0,1,47
1,0,2,22
2,0,3,20
3,0,4,25
4,0,5,27
5,0,6,47
6,0,7,53
7,1,1,49
8,1,2,15
9,1,3,13
10,1,4,11
11,1,5,16
12,1,6,25
13,1,7,56
14,2,1,33
15,2,2,13
16,2,3,14
17,2,4,12
18,2,5,16
19,2,6,19
20,2,7,33
21,3,1,28
22,3,2,12
23,3,3,10
24,3,4,12
25,3,5,14
26,3,6,19
27,3,7,24
28,4,1,25
29,4,2,16
30,4,3,15
31,4,4,11
32,4,5,20
33,4,6,21
34,4,7,19
35,5,1,21
36,5,2,24
37,5,3,33
38,5,4,32
39,5,5,34
40,5,6,28
41,5,7,24
42,6,1,19
43,6,2,55
44,6,3,52
45,6,4,50
46,6,5,46
47,6,6,58
48,6,7,28
49,7,1,29
50,7,2,49
51,7,3,55
52,7,4,60
53,7,5,50
54,7,6,45
55,7,7,27
56,8,1,36
57,8,2,53
58,8,3,52
59,8,4,36
60,8,5,58
61,8,6,64
62,8,7,48
63,9,1,43
64,9,2,59
65,9,3,53
66,9,4,45
67,9,5,58
68,9,6,58
69,9,7,58
70,10,1,50
71,10,2,52
72,10,3,62
73,10,4,70
74,10,5,70
75,10,6,68
76,10,7,62
77,11,1,50
78,11,2,72
79,11,3,75
80,11,4,71
81,11,5,61
82,11,6,82
83,11,7,74
84,12,1,88
85,12,2,81
86,12,3,72
87,12,4,70
88,12,5,76
89,12,6,76
90,12,7,102
91,13,1,80
92,13,2,67
93,13,3,77
94,13,4,71
95,13,5,91
96,13,6,94
97,13,7,90
98,14,1,81
99,14,2,85
100,14,3,78
101,14,4,81
102,14,5,88
103,14,6,91
104,14,7,84
105,15,1,73
106,15,2,86
107,15,3,85
108,15,4,77
109,15,5,71
110,15,6,93
111,15,7,82
112,16,1,79
113,16,2,93
114,16,3,66
115,16,4,99
116,16,5,89
117,16,6,98
118,16,7,87
119,17,1,71
120,17,2,79
121,17,3,77
122,17,4,103
123,17,5,96
124,17,6,91
125,17,7,108
126,18,1,77
127,18,2,71
128,18,3,88
129,18,4,73
130,18,5,79
131,18,6,95
132,18,7,119
133,19,1,77
134,19,2,76
135,19,3,64
136,19,4,57
137,19,5,85
138,19,6,73
139,19,7,112
140,20,1,67
141,20,2,63
142,20,3,57
143,20,4,71
144,20,5,70
145,20,6,85
146,20,7,113
147,21,1,62
148,21,2,67
149,21,3,42
150,21,4,59
151,21,5,67
152,21,6,81
153,21,7,98
154,22,1,45
155,22,2,39
156,22,3,41
157,22,4,52
158,22,5,53
159,22,6,70
160,22,7,88
161,23,1,27
162,23,2,33
163,23,3,42
164,23,4,31
165,23,5,29
166,23,6,72
167,23,7,54
168,99,1,6
169,99,2,9
170,99,3,3
171,99,4,6
172,99,5,5
173,99,6,6
174,99,7,6
