,acchr,dayofweek,size
0,0,1,133
1,0,2,38
2,0,3,44
3,0,4,44
4,0,5,58
5,0,6,73
6,0,7,132
7,1,1,153
8,1,2,47
9,1,3,29
10,1,4,39
11,1,5,44
12,1,6,85
13,1,7,182
14,2,1,204
15,2,2,45
16,2,3,41
17,2,4,34
18,2,5,62
19,2,6,92
20,2,7,225
21,3,1,130
22,3,2,29
23,3,3,18
24,3,4,18
25,3,5,40
26,3,6,43
27,3,7,118
28,4,1,84
29,4,2,18
30,4,3,14
31,4,4,14
32,4,5,15
33,4,6,33
34,4,7,78
35,5,1,60
36,5,2,13
37,5,3,9
38,5,4,13
39,5,5,15
40,5,6,18
41,5,7,55
42,6,1,32
43,6,2,9
44,6,3,10
45,6,4,8
46,6,5,9
47,6,6,22
48,6,7,51
49,7,1,21
50,7,2,4
51,7,3,7
52,7,4,10
53,7,5,11
54,7,6,14
55,7,7,17
56,8,1,11
57,8,2,7
58,8,3,7
59,8,4,5
60,8,5,8
61,8,6,7
62,8,7,13
63,9,1,11
64,9,2,6
65,9,3,6
66,9,4,8
67,9,5,8
68,9,6,10
69,9,7,7
70,10,1,6
71,10,2,2
72,10,3,10
73,10,4,8
74,10,5,3
75,10,6,6
76,10,7,14
77,11,1,5
78,11,2,9
79,11,3,11
80,11,4,6
81,11,5,3
82,11,6,9
83,11,7,8
84,12,1,16
85,12,2,13
86,12,3,6
87,12,4,5
88,12,5,12
89,12,6,14
90,12,7,10
91,13,1,18
92,13,2,6
93,13,3,9
94,13,4,11
95,13,5,16
96,13,6,19
97,13,7,22
98,14,1,24
99,14,2,17
100,14,3,19
101,14,4,18
102,14,5,17
103,14,6,22
104,14,7,29
105,15,1,34
106,15,2,20
107,15,3,23
108,15,4,16
109,15,5,12
110,15,6,17
111,15,7,40
112,16,1,40
113,16,2,21
114,16,3,17
115,16,4,22
116,16,5,13
117,16,6,30
118,16,7,40
119,17,1,40
120,17,2,33
121,17,3,28
122,17,4,27
123,17,5,35
124,17,6,32
125,17,7,62
126,18,1,51
127,18,2,38
128,18,3,29
129,18,4,36
130,18,5,41
131,18,6,55
132,18,7,75
133,19,1,72
134,19,2,43
135,19,3,51
136,19,4,46
137,19,5,53
138,19,6,55
139,19,7,99
140,20,1,68
141,20,2,43
142,20,3,54
143,20,4,58
144,20,5,57
145,20,6,80
146,20,7,103
147,21,1,66
148,21,2,64
149,21,3,45
150,21,4,68
151,21,5,49
152,21,6,92
153,21,7,119
154,22,1,61
155,22,2,55
156,22,3,60
157,22,4,57
158,22,5,67
159,22,6,97
160,22,7,119
161,23,1,51
162,23,2,47
163,23,3,52
164,23,4,34
165,23,5,66
166,23,6,122
167,23,7,127
168,99,1,17
169,99,2,6
170,99,3,4
171,99,4,5
172,99,5,5
173,99,6,9
174,99,7,14
