,acchr,dayofweek,size
0,0,1,49
1,0,2,21
2,0,3,16
3,0,4,17
4,0,5,28
5,0,6,28
6,0,7,63
7,1,1,80
8,1,2,31
9,1,3,16
10,1,4,31
11,1,5,22
12,1,6,39
13,1,7,82
14,2,1,114
15,2,2,29
16,2,3,22
17,2,4,26
18,2,5,24
19,2,6,52
20,2,7,121
21,3,1,76
22,3,2,10
23,3,3,14
24,3,4,16
25,3,5,20
26,3,6,29
27,3,7,60
28,4,1,59
29,4,2,17
30,4,3,13
31,4,4,9
32,4,5,13
33,4,6,18
34,4,7,48
35,5,1,38
36,5,2,19
37,5,3,12
38,5,4,11
39,5,5,11
40,5,6,10
41,5,7,33
42,6,1,21
43,6,2,21
44,6,3,23
45,6,4,13
46,6,5,26
47,6,6,21
48,6,7,28
49,7,1,21
50,7,2,15
51,7,3,19
52,7,4,16
53,7,5,11
54,7,6,19
55,7,7,25
56,8,1,13
57,8,2,13
58,8,3,12
59,8,4,10
60,8,5,12
61,8,6,8
62,8,7,14
63,9,1,10
64,9,2,9
65,9,3,15
66,9,4,10
67,9,5,11
68,9,6,7
69,9,7,14
70,10,1,11
71,10,2,12
72,10,3,8
73,10,4,10
74,10,5,8
75,10,6,11
76,10,7,12
77,11,1,17
78,11,2,10
79,11,3,7
80,11,4,10
81,11,5,9
82,11,6,11
83,11,7,14
84,12,1,24
85,12,2,14
86,12,3,11
87,12,4,9
88,12,5,11
89,12,6,14
90,12,7,18
91,13,1,14
92,13,2,13
93,13,3,6
94,13,4,18
95,13,5,9
96,13,6,13
97,13,7,15
98,14,1,13
99,14,2,23
100,14,3,24
101,14,4,8
102,14,5,15
103,14,6,17
104,14,7,25
105,15,1,26
106,15,2,17
107,15,3,11
108,15,4,17
109,15,5,10
110,15,6,19
111,15,7,24
112,16,1,21
113,16,2,14
114,16,3,20
115,16,4,22
116,16,5,18
117,16,6,18
118,16,7,29
119,17,1,22
120,17,2,23
121,17,3,24
122,17,4,29
123,17,5,13
124,17,6,20
125,17,7,23
126,18,1,19
127,18,2,31
128,18,3,18
129,18,4,23
130,18,5,21
131,18,6,22
132,18,7,26
133,19,1,25
134,19,2,16
135,19,3,24
136,19,4,16
137,19,5,19
138,19,6,21
139,19,7,35
140,20,1,21
141,20,2,18
142,20,3,31
143,20,4,17
144,20,5,27
145,20,6,21
146,20,7,25
147,21,1,26
148,21,2,23
149,21,3,24
150,21,4,17
151,21,5,24
152,21,6,31
153,21,7,34
154,22,1,32
155,22,2,22
156,22,3,23
157,22,4,17
158,22,5,29
159,22,6,36
160,22,7,33
161,23,1,21
162,23,2,21
163,23,3,18
164,23,4,15
165,23,5,28
166,23,6,43
167,23,7,56
168,99,1,7
169,99,2,5
170,99,3,3
171,99,4,2
172,99,5,3
173,99,6,5
174,99,7,9
