,acchr,dayofweek,size
0,0,1,47
1,0,2,14
2,0,3,26
3,0,4,23
4,0,5,28
5,0,6,22
6,0,7,43
7,1,1,55
8,1,2,26
9,1,3,10
10,1,4,13
11,1,5,17
12,1,6,26
13,1,7,55
14,2,1,68
15,2,2,20
16,2,3,11
17,2,4,14
18,2,5,27
19,2,6,49
20,2,7,68
21,3,1,40
22,3,2,13
23,3,3,7
24,3,4,8
25,3,5,10
26,3,6,21
27,3,7,45
28,4,1,28
29,4,2,10
30,4,3,11
31,4,4,7
32,4,5,7
33,4,6,20
34,4,7,32
35,5,1,20
36,5,2,13
37,5,3,5
38,5,4,17
39,5,5,11
40,5,6,21
41,5,7,19
42,6,1,8
43,6,2,14
44,6,3,25
45,6,4,19
46,6,5,20
47,6,6,16
48,6,7,23
49,7,1,9
50,7,2,16
51,7,3,9
52,7,4,12
53,7,5,16
54,7,6,17
55,7,7,10
56,8,1,7
57,8,2,13
58,8,3,15
59,8,4,15
60,8,5,11
61,8,6,15
62,8,7,17
63,9,1,14
64,9,2,12
65,9,3,10
66,9,4,9
67,9,5,12
68,9,6,13
69,9,7,10
70,10,1,10
71,10,2,9
72,10,3,7
73,10,4,6
74,10,5,11
75,10,6,14
76,10,7,18
77,11,1,8
78,11,2,15
79,11,3,17
80,11,4,18
81,11,5,10
82,11,6,13
83,11,7,19
84,12,1,21
85,12,2,15
86,12,3,15
87,12,4,13
88,12,5,19
89,12,6,14
90,12,7,17
91,13,1,23
92,13,2,19
93,13,3,15
94,13,4,18
95,13,5,20
96,13,6,12
97,13,7,22
98,14,1,18
99,14,2,24
100,14,3,22
101,14,4,18
102,14,5,14
103,14,6,22
104,14,7,31
105,15,1,17
106,15,2,9
107,15,3,27
108,15,4,23
109,15,5,18
110,15,6,24
111,15,7,27
112,16,1,36
113,16,2,12
114,16,3,20
115,16,4,24
116,16,5,21
117,16,6,18
118,16,7,29
119,17,1,25
120,17,2,25
121,17,3,16
122,17,4,21
123,17,5,33
124,17,6,34
125,17,7,36
126,18,1,34
127,18,2,31
128,18,3,25
129,18,4,24
130,18,5,32
131,18,6,32
132,18,7,46
133,19,1,29
134,19,2,19
135,19,3,25
136,19,4,26
137,19,5,23
138,19,6,20
139,19,7,49
140,20,1,29
141,20,2,29
142,20,3,25
143,20,4,35
144,20,5,25
145,20,6,46
146,20,7,40
147,21,1,36
148,21,2,35
149,21,3,25
150,21,4,37
151,21,5,33
152,21,6,41
153,21,7,53
154,22,1,30
155,22,2,26
156,22,3,18
157,22,4,22
158,22,5,27
159,22,6,41
160,22,7,45
161,23,1,27
162,23,2,16
163,23,3,22
164,23,4,15
165,23,5,36
166,23,6,46
167,23,7,53
168,99,1,7
169,99,2,1
170,99,3,6
171,99,4,4
172,99,6,6
173,99,7,7
