,acchr,dayofweek,size
0,0,1,30
1,0,2,26
2,0,3,13
3,0,4,23
4,0,5,18
5,0,6,23
6,0,7,38
7,1,1,35
8,1,2,18
9,1,3,13
10,1,4,12
11,1,5,15
12,1,6,18
13,1,7,29
14,2,1,32
15,2,2,13
16,2,3,12
17,2,4,10
18,2,5,12
19,2,6,26
20,2,7,27
21,3,1,23
22,3,2,9
23,3,3,9
24,3,4,12
25,3,5,11
26,3,6,26
27,3,7,29
28,4,1,24
29,4,2,14
30,4,3,17
31,4,4,12
32,4,5,16
33,4,6,24
34,4,7,23
35,5,1,18
36,5,2,36
37,5,3,30
38,5,4,35
39,5,5,38
40,5,6,33
41,5,7,32
42,6,1,16
43,6,2,51
44,6,3,49
45,6,4,50
46,6,5,53
47,6,6,41
48,6,7,22
49,7,1,27
50,7,2,44
51,7,3,44
52,7,4,46
53,7,5,47
54,7,6,43
55,7,7,35
56,8,1,23
57,8,2,40
58,8,3,35
59,8,4,38
60,8,5,37
61,8,6,44
62,8,7,36
63,9,1,31
64,9,2,41
65,9,3,38
66,9,4,34
67,9,5,33
68,9,6,45
69,9,7,43
70,10,1,41
71,10,2,32
72,10,3,34
73,10,4,33
74,10,5,43
75,10,6,44
76,10,7,46
77,11,1,32
78,11,2,62
79,11,3,49
80,11,4,74
81,11,5,45
82,11,6,48
83,11,7,50
84,12,1,74
85,12,2,56
86,12,3,42
87,12,4,41
88,12,5,60
89,12,6,46
90,12,7,72
91,13,1,66
92,13,2,43
93,13,3,49
94,13,4,50
95,13,5,59
96,13,6,55
97,13,7,61
98,14,1,46
99,14,2,65
100,14,3,75
101,14,4,48
102,14,5,56
103,14,6,64
104,14,7,68
105,15,1,56
106,15,2,52
107,15,3,53
108,15,4,59
109,15,5,50
110,15,6,60
111,15,7,63
112,16,1,51
113,16,2,49
114,16,3,61
115,16,4,84
116,16,5,63
117,16,6,44
118,16,7,58
119,17,1,55
120,17,2,63
121,17,3,59
122,17,4,64
123,17,5,58
124,17,6,60
125,17,7,61
126,18,1,51
127,18,2,56
128,18,3,68
129,18,4,64
130,18,5,59
131,18,6,68
132,18,7,72
133,19,1,45
134,19,2,62
135,19,3,39
136,19,4,26
137,19,5,39
138,19,6,44
139,19,7,53
140,20,1,43
141,20,2,47
142,20,3,48
143,20,4,46
144,20,5,35
145,20,6,47
146,20,7,44
147,21,1,40
148,21,2,50
149,21,3,31
150,21,4,34
151,21,5,49
152,21,6,60
153,21,7,45
154,22,1,28
155,22,2,26
156,22,3,26
157,22,4,27
158,22,5,34
159,22,6,53
160,22,7,49
161,23,1,18
162,23,2,28
163,23,3,28
164,23,4,27
165,23,5,17
166,23,6,35
167,23,7,38
168,99,1,1
169,99,2,3
170,99,3,5
171,99,4,5
172,99,5,1
173,99,6,5
174,99,7,2
