,acchr,dayofweek,size
0,0,1,31
1,0,2,24
2,0,3,13
3,0,4,22
4,0,5,15
5,0,6,19
6,0,7,35
7,1,1,31
8,1,2,14
9,1,3,8
10,1,4,13
11,1,5,13
12,1,6,13
13,1,7,22
14,2,1,25
15,2,2,15
16,2,3,8
17,2,4,11
18,2,5,10
19,2,6,25
20,2,7,21
21,3,1,17
22,3,2,7
23,3,3,10
24,3,4,14
25,3,5,12
26,3,6,20
27,3,7,26
28,4,1,22
29,4,2,11
30,4,3,18
31,4,4,13
32,4,5,10
33,4,6,23
34,4,7,21
35,5,1,15
36,5,2,25
37,5,3,32
38,5,4,25
39,5,5,28
40,5,6,34
41,5,7,32
42,6,1,16
43,6,2,43
44,6,3,45
45,6,4,35
46,6,5,40
47,6,6,42
48,6,7,22
49,7,1,22
50,7,2,31
51,7,3,35
52,7,4,43
53,7,5,33
54,7,6,37
55,7,7,29
56,8,1,19
57,8,2,43
58,8,3,29
59,8,4,34
60,8,5,31
61,8,6,33
62,8,7,31
63,9,1,23
64,9,2,33
65,9,3,29
66,9,4,26
67,9,5,29
68,9,6,43
69,9,7,31
70,10,1,30
71,10,2,31
72,10,3,34
73,10,4,25
74,10,5,29
75,10,6,29
76,10,7,31
77,11,1,26
78,11,2,48
79,11,3,46
80,11,4,43
81,11,5,30
82,11,6,34
83,11,7,36
84,12,1,49
85,12,2,41
86,12,3,35
87,12,4,39
88,12,5,42
89,12,6,23
90,12,7,45
91,13,1,46
92,13,2,40
93,13,3,31
94,13,4,38
95,13,5,38
96,13,6,39
97,13,7,46
98,14,1,36
99,14,2,46
100,14,3,59
101,14,4,44
102,14,5,42
103,14,6,59
104,14,7,34
105,15,1,43
106,15,2,45
107,15,3,42
108,15,4,50
109,15,5,38
110,15,6,46
111,15,7,49
112,16,1,37
113,16,2,40
114,16,3,49
115,16,4,59
116,16,5,50
117,16,6,32
118,16,7,36
119,17,1,45
120,17,2,43
121,17,3,33
122,17,4,44
123,17,5,54
124,17,6,45
125,17,7,47
126,18,1,29
127,18,2,42
128,18,3,46
129,18,4,51
130,18,5,50
131,18,6,46
132,18,7,50
133,19,1,37
134,19,2,36
135,19,3,32
136,19,4,25
137,19,5,28
138,19,6,41
139,19,7,37
140,20,1,34
141,20,2,33
142,20,3,30
143,20,4,32
144,20,5,24
145,20,6,38
146,20,7,33
147,21,1,27
148,21,2,33
149,21,3,28
150,21,4,30
151,21,5,42
152,21,6,48
153,21,7,35
154,22,1,21
155,22,2,21
156,22,3,24
157,22,4,22
158,22,5,25
159,22,6,32
160,22,7,31
161,23,1,12
162,23,2,19
163,23,3,23
164,23,4,24
165,23,5,17
166,23,6,24
167,23,7,33
168,99,1,3
169,99,2,1
170,99,3,3
171,99,4,5
172,99,6,8
173,99,7,1
