,acchr,dayofweek,size
0,0,1,37
1,0,2,12
2,0,3,15
3,0,4,18
4,0,5,20
5,0,6,28
6,0,7,46
7,1,1,32
8,1,2,11
9,1,3,12
10,1,4,8
11,1,5,12
12,1,6,19
13,1,7,35
14,2,1,29
15,2,2,8
16,2,3,9
17,2,4,7
18,2,5,12
19,2,6,12
20,2,7,18
21,3,1,20
22,3,2,10
23,3,3,9
24,3,4,7
25,3,5,12
26,3,6,13
27,3,7,23
28,4,1,15
29,4,2,13
30,4,3,9
31,4,4,4
32,4,5,17
33,4,6,18
34,4,7,11
35,5,1,14
36,5,2,17
37,5,3,17
38,5,4,23
39,5,5,21
40,5,6,17
41,5,7,17
42,6,1,13
43,6,2,36
44,6,3,43
45,6,4,37
46,6,5,28
47,6,6,40
48,6,7,22
49,7,1,25
50,7,2,35
51,7,3,40
52,7,4,41
53,7,5,39
54,7,6,33
55,7,7,18
56,8,1,31
57,8,2,40
58,8,3,44
59,8,4,27
60,8,5,45
61,8,6,55
62,8,7,35
63,9,1,34
64,9,2,45
65,9,3,41
66,9,4,31
67,9,5,42
68,9,6,48
69,9,7,41
70,10,1,45
71,10,2,42
72,10,3,49
73,10,4,48
74,10,5,55
75,10,6,63
76,10,7,43
77,11,1,45
78,11,2,64
79,11,3,64
80,11,4,64
81,11,5,48
82,11,6,67
83,11,7,57
84,12,1,75
85,12,2,66
86,12,3,56
87,12,4,54
88,12,5,66
89,12,6,70
90,12,7,83
91,13,1,71
92,13,2,52
93,13,3,56
94,13,4,63
95,13,5,83
96,13,6,92
97,13,7,83
98,14,1,66
99,14,2,77
100,14,3,65
101,14,4,69
102,14,5,80
103,14,6,75
104,14,7,72
105,15,1,64
106,15,2,71
107,15,3,68
108,15,4,75
109,15,5,61
110,15,6,80
111,15,7,70
112,16,1,77
113,16,2,75
114,16,3,63
115,16,4,83
116,16,5,78
117,16,6,82
118,16,7,71
119,17,1,62
120,17,2,58
121,17,3,64
122,17,4,77
123,17,5,66
124,17,6,67
125,17,7,83
126,18,1,50
127,18,2,43
128,18,3,58
129,18,4,38
130,18,5,53
131,18,6,68
132,18,7,88
133,19,1,55
134,19,2,45
135,19,3,39
136,19,4,35
137,19,5,46
138,19,6,42
139,19,7,61
140,20,1,37
141,20,2,34
142,20,3,35
143,20,4,47
144,20,5,31
145,20,6,47
146,20,7,62
147,21,1,42
148,21,2,37
149,21,3,33
150,21,4,32
151,21,5,38
152,21,6,60
153,21,7,62
154,22,1,25
155,22,2,26
156,22,3,24
157,22,4,36
158,22,5,25
159,22,6,46
160,22,7,56
161,23,1,13
162,23,2,23
163,23,3,28
164,23,4,18
165,23,5,16
166,23,6,44
167,23,7,32
168,99,1,5
169,99,2,8
170,99,3,2
171,99,4,5
172,99,5,4
173,99,6,6
174,99,7,6
