,acchr,dayofweek,size
0,0,1,8
1,0,2,4
2,0,3,2
3,0,4,7
4,0,5,8
5,0,6,3
6,0,7,7
7,1,1,8
8,1,2,2
9,1,3,7
10,1,4,5
11,1,5,5
12,1,6,4
13,1,7,6
14,2,1,9
15,2,2,3
16,2,3,2
17,2,4,4
18,2,5,1
19,2,6,5
20,2,7,6
21,3,1,5
22,3,2,3
23,3,3,4
24,3,4,6
25,3,5,6
26,3,6,7
27,3,7,5
28,4,1,5
29,4,2,9
30,4,3,7
31,4,4,5
32,4,5,10
33,4,6,9
34,4,7,5
35,5,1,3
36,5,2,16
37,5,3,16
38,5,4,9
39,5,5,14
40,5,6,13
41,5,7,13
42,6,1,5
43,6,2,32
44,6,3,34
45,6,4,26
46,6,5,23
47,6,6,25
48,6,7,12
49,7,1,12
50,7,2,26
51,7,3,28
52,7,4,27
53,7,5,20
54,7,6,21
55,7,7,17
56,8,1,12
57,8,2,20
58,8,3,16
59,8,4,16
60,8,5,31
61,8,6,20
62,8,7,17
63,9,1,14
64,9,2,26
65,9,3,24
66,9,4,16
67,9,5,22
68,9,6,30
69,9,7,22
70,10,1,19
71,10,2,22
72,10,3,24
73,10,4,28
74,10,5,24
75,10,6,24
76,10,7,29
77,11,1,17
78,11,2,39
79,11,3,28
80,11,4,41
81,11,5,29
82,11,6,29
83,11,7,27
84,12,1,43
85,12,2,37
86,12,3,27
87,12,4,23
88,12,5,32
89,12,6,21
90,12,7,44
91,13,1,35
92,13,2,22
93,13,3,30
94,13,4,31
95,13,5,27
96,13,6,39
97,13,7,32
98,14,1,26
99,14,2,31
100,14,3,34
101,14,4,40
102,14,5,39
103,14,6,39
104,14,7,36
105,15,1,25
106,15,2,24
107,15,3,34
108,15,4,32
109,15,5,27
110,15,6,32
111,15,7,33
112,16,1,21
113,16,2,38
114,16,3,33
115,16,4,43
116,16,5,33
117,16,6,24
118,16,7,30
119,17,1,18
120,17,2,23
121,17,3,33
122,17,4,31
123,17,5,24
124,17,6,30
125,17,7,29
126,18,1,22
127,18,2,18
128,18,3,28
129,18,4,17
130,18,5,22
131,18,6,20
132,18,7,34
133,19,1,14
134,19,2,22
135,19,3,12
136,19,4,6
137,19,5,15
138,19,6,20
139,19,7,17
140,20,1,16
141,20,2,15
142,20,3,9
143,20,4,17
144,20,5,7
145,20,6,16
146,20,7,16
147,21,1,12
148,21,2,13
149,21,3,16
150,21,4,12
151,21,5,15
152,21,6,14
153,21,7,15
154,22,1,5
155,22,2,8
156,22,3,6
157,22,4,11
158,22,5,9
159,22,6,17
160,22,7,16
161,23,1,4
162,23,2,6
163,23,3,10
164,23,4,7
165,23,5,5
166,23,6,6
167,23,7,6
168,99,1,1
169,99,3,3
170,99,4,3
171,99,5,1
172,99,6,5
