,acchr,dayofweek,size
0,0,1,44
1,0,2,6
2,0,3,17
3,0,4,14
4,0,5,18
5,0,6,21
6,0,7,47
7,1,1,40
8,1,2,15
9,1,3,16
10,1,4,11
11,1,5,7
12,1,6,13
13,1,7,32
14,2,1,51
15,2,2,7
16,2,3,4
17,2,4,5
18,2,5,13
19,2,6,16
20,2,7,49
21,3,1,26
22,3,2,10
23,3,3,8
24,3,4,7
25,3,5,11
26,3,6,11
27,3,7,25
28,4,1,32
29,4,2,9
30,4,3,6
31,4,4,7
32,4,5,6
33,4,6,9
34,4,7,27
35,5,1,19
36,5,2,13
37,5,3,17
38,5,4,9
39,5,5,10
40,5,6,10
41,5,7,20
42,6,1,10
43,6,2,18
44,6,3,29
45,6,4,25
46,6,5,19
47,6,6,25
48,6,7,23
49,7,1,19
50,7,2,36
51,7,3,23
52,7,4,34
53,7,5,29
54,7,6,19
55,7,7,16
56,8,1,6
57,8,2,25
58,8,3,28
59,8,4,18
60,8,5,20
61,8,6,20
62,8,7,19
63,9,1,20
64,9,2,12
65,9,3,20
66,9,4,12
67,9,5,19
68,9,6,18
69,9,7,18
70,10,1,17
71,10,2,15
72,10,3,26
73,10,4,24
74,10,5,19
75,10,6,19
76,10,7,29
77,11,1,9
78,11,2,14
79,11,3,35
80,11,4,34
81,11,5,15
82,11,6,19
83,11,7,29
84,12,1,27
85,12,2,17
86,12,3,14
87,12,4,18
88,12,5,28
89,12,6,33
90,12,7,25
91,13,1,16
92,13,2,29
93,13,3,29
94,13,4,20
95,13,5,31
96,13,6,31
97,13,7,45
98,14,1,38
99,14,2,28
100,14,3,31
101,14,4,29
102,14,5,28
103,14,6,37
104,14,7,34
105,15,1,38
106,15,2,27
107,15,3,52
108,15,4,31
109,15,5,27
110,15,6,30
111,15,7,26
112,16,1,39
113,16,2,28
114,16,3,38
115,16,4,44
116,16,5,35
117,16,6,27
118,16,7,29
119,17,1,37
120,17,2,27
121,17,3,45
122,17,4,24
123,17,5,44
124,17,6,32
125,17,7,39
126,18,1,23
127,18,2,26
128,18,3,30
129,18,4,28
130,18,5,29
131,18,6,42
132,18,7,50
133,19,1,29
134,19,2,26
135,19,3,25
136,19,4,25
137,19,5,30
138,19,6,36
139,19,7,48
140,20,1,34
141,20,2,24
142,20,3,28
143,20,4,25
144,20,5,33
145,20,6,33
146,20,7,46
147,21,1,26
148,21,2,28
149,21,3,24
150,21,4,21
151,21,5,37
152,21,6,29
153,21,7,40
154,22,1,25
155,22,2,20
156,22,3,18
157,22,4,29
158,22,5,25
159,22,6,34
160,22,7,57
161,23,1,18
162,23,2,16
163,23,3,10
164,23,4,4
165,23,5,13
166,23,6,31
167,23,7,31
168,99,1,10
169,99,2,3
170,99,3,2
171,99,4,4
172,99,5,8
173,99,6,9
174,99,7,6
