,acchr,dayofweek,accmon,accday,num
6738,17,7,7,23,1
6740,16,3,9,20,1
6743,10,2,12,19,1
6758,21,6,6,10,1
6773,18,1,6,26,1
6787,23,7,6,4,1
6790,18,3,1,11,1
6792,11,6,1,21,1
6795,15,5,1,13,1
6798,3,6,1,28,1
6806,7,2,3,21,1
6807,11,3,3,22,1
6816,5,6,6,10,1
6830,12,7,8,13,1
6832,16,5,8,18,1
6838,1,4,9,7,1
6842,12,7,10,29,1
6843,8,2,10,31,1
6847,22,5,11,24,1
6854,13,5,8,4,1
6855,19,6,8,5,1
6872,21,5,5,12,1
6874,12,3,5,31,1
6879,11,4,6,22,1
6895,18,4,11,23,1
6897,16,3,11,29,1
6898,14,3,12,6,1
6903,23,2,11,21,1
6906,2,6,12,23,1
7062,22,2,9,5,1
7081,3,7,7,16,1
7101,11,5,6,2,1
7113,3,3,11,29,1
7129,12,5,5,26,1
7139,8,4,3,23,1
7141,22,1,5,8,1
7143,2,1,6,5,1
7144,18,7,6,25,1
7145,2,1,7,3,1
7148,16,1,10,16,1
7149,21,3,11,1,1
7150,6,5,12,15,1
7156,20,3,8,16,1
7160,16,1,10,9,1
7186,12,4,1,12,1
7191,7,5,5,12,1
7193,21,1,5,29,1
7199,8,6,3,11,1
7200,14,2,5,30,1
7206,0,2,6,13,1
7210,22,5,6,23,1
7211,18,3,6,21,1
7215,10,4,5,4,1
7217,7,1,7,3,1
7218,8,6,7,15,1
7219,23,1,7,24,1
7228,17,7,8,6,1
7229,9,2,8,1,1
7237,17,1,9,11,1
7245,19,5,10,13,1
7256,9,7,12,3,1
7261,8,1,12,4,1
7266,5,2,1,17,1
7272,5,2,2,21,1
7292,13,5,7,21,1
7295,16,7,7,30,1
7296,15,6,9,2,1
7302,4,6,5,20,1
7306,17,3,10,18,1
7309,23,1,11,6,1
7310,18,2,11,7,1
7331,18,7,3,5,1
7332,5,4,3,9,1
7368,23,7,7,16,1
7378,14,7,7,9,1
7400,14,5,1,20,1
7404,15,5,2,17,1
7412,18,3,5,31,1
7420,17,2,7,11,1
7429,21,1,8,21,1
7436,16,7,9,17,1
7444,5,2,10,17,1
7446,16,5,10,13,1
7448,15,3,10,11,1
7451,8,2,11,7,1
7455,20,4,12,14,1
7456,15,2,12,12,1
7469,17,2,2,28,1
7471,13,1,4,24,1
7555,5,5,1,20,1
7588,22,2,8,29,1
7627,21,7,1,15,1
7628,17,6,2,4,1
7629,11,2,3,14,1
7632,14,6,6,10,1
7633,17,1,5,8,1
7636,5,2,7,25,1
7637,8,4,8,24,1
7638,12,6,9,16,1
7639,99,3,9,27,1
7640,19,6,10,7,1
7644,11,7,11,12,1
7662,10,2,2,14,1
7665,20,5,2,10,1
7666,6,6,3,4,1
7671,1,4,4,6,1
7672,18,1,4,10,1
7675,19,5,5,12,1
7677,19,1,6,12,1
7683,5,4,7,6,1
7686,13,5,7,14,1
7691,3,7,8,20,1
7707,20,3,11,15,1
7708,6,3,11,22,1
7711,8,6,10,28,1
7713,10,4,12,14,1
7718,16,4,5,18,1
7723,12,1,8,21,1
7726,23,2,9,12,1
7731,17,6,1,28,1
7737,11,4,4,6,1
7739,7,3,5,10,1
7742,2,6,6,10,1
7746,19,7,8,27,1
7748,17,7,9,3,1
7750,7,7,12,17,1
7821,7,6,9,2,1
7824,15,5,12,15,1
7830,17,2,5,2,1
7831,5,4,8,3,1
7834,7,3,9,27,1
7842,4,6,7,22,1
7849,9,3,5,17,1
7853,1,4,1,26,1
7860,22,7,4,2,1
7861,19,6,5,6,1
7864,17,2,5,30,1
7868,22,3,7,12,1
7872,5,5,9,1,1
7878,23,5,9,29,1
7879,16,6,10,14,1
7881,11,3,11,8,1
7884,3,7,12,24,1
7992,15,7,1,29,1
7993,10,7,1,1,1
7994,9,3,2,15,1
8000,5,4,4,20,1
8002,4,1,4,24,1
8003,21,2,5,30,1
8004,13,3,5,31,1
8018,18,5,8,25,1
8024,20,2,9,19,1
8025,17,6,9,2,1
8028,4,4,10,5,1
8029,13,3,9,13,1
8030,8,3,10,25,1
8032,0,6,11,4,1
8033,17,2,11,7,1
8036,20,2,11,21,1
8037,13,5,12,15,1
8039,0,1,12,18,1
8041,12,7,1,15,1
8046,6,7,1,22,1
8050,22,6,3,25,1
8053,15,4,4,6,1
8054,16,3,4,19,1
8055,2,3,5,10,1
8057,7,1,5,15,1
8060,9,2,5,16,1
8063,15,6,6,10,1
8070,10,5,8,11,1
8072,14,1,8,21,1
8076,14,7,9,10,1
8081,23,4,6,15,1
8088,13,1,10,23,1
8092,7,6,11,25,1
8095,17,1,12,18,1
8096,23,2,12,5,1
8097,6,1,2,6,1
8101,7,5,3,24,1
8109,12,2,5,30,1
8118,20,3,6,28,1
8123,14,3,8,16,1
8137,7,6,10,14,1
8139,6,7,12,31,1
8140,15,5,12,22,1
8145,16,2,3,28,1
8155,11,3,1,4,1
8160,17,3,3,29,1
8163,9,6,2,11,1
8164,14,6,4,15,1
8165,21,7,4,30,1
8167,22,1,5,22,1
8171,21,6,5,20,1
8176,5,2,6,27,1
8178,7,2,6,27,1
8181,22,6,7,1,1
8185,3,1,7,17,1
8192,13,4,9,28,1
8199,11,3,10,25,1
8200,5,5,10,27,1
8201,2,5,11,24,1
8203,6,2,11,7,1
8206,1,6,12,30,1
8250,18,2,8,22,1
8254,6,6,12,2,1
8260,5,3,2,8,1
8272,13,7,5,7,1
8285,6,4,8,10,1
8288,6,2,8,15,1
8291,21,4,8,31,1
8302,11,2,11,14,1
8304,99,4,10,19,1
8319,17,7,1,22,1
8327,5,1,3,6,1
8328,13,5,2,24,1
8330,4,7,4,2,1
8338,10,6,4,15,1
8342,17,3,4,12,1
8346,5,4,5,4,1
8360,16,2,6,27,1
8378,6,2,9,12,1
