,acchr,dayofweek,accmon,accday,num
19308,10,2,4,11,1
19314,2,7,5,7,1
19316,4,1,6,5,1
19322,1,6,6,10,1
19325,2,7,2,12,1
19326,21,2,4,4,1
19328,2,5,6,16,1
19330,20,6,6,17,1
19331,23,3,6,28,1
19332,0,3,5,17,1
19337,21,2,7,4,1
19343,0,1,3,20,1
19345,0,7,6,25,1
19350,0,2,9,5,1
19357,3,7,9,24,1
19358,2,6,10,7,1
19359,20,4,10,12,1
19364,0,7,11,5,1
19369,22,4,11,9,1
19372,17,6,12,2,1
19376,7,6,12,23,1
19377,0,7,12,24,1
19379,2,4,12,14,1
19380,5,7,10,22,1
19383,3,7,1,1,1
19385,1,1,1,9,1
19388,4,1,1,30,1
19398,20,4,4,20,1
19402,7,4,7,27,1
19404,3,7,8,20,1
19405,3,7,8,20,1
19407,20,5,11,10,1
19412,17,2,1,17,1
19414,19,4,6,15,1
19415,0,1,7,3,1
19417,3,1,7,24,1
19418,0,1,7,31,1
19419,22,5,11,3,1
19420,0,1,12,25,1
19428,21,1,1,16,1
19429,23,7,1,22,1
19431,19,7,1,8,1
19433,23,5,2,10,1
19436,16,7,4,2,1
19438,21,2,4,18,1
19439,12,1,3,27,1
19441,17,7,4,30,1
19444,3,1,5,8,1
19445,2,7,6,4,1
19446,18,2,6,20,1
19447,23,6,6,24,1
19456,10,4,7,20,1
19457,0,5,9,8,1
19459,1,1,9,11,1
19461,20,3,10,4,1
19466,4,1,11,13,1
19473,5,5,12,15,1
19475,9,4,12,21,1
19477,2,5,12,15,1
19484,4,2,4,4,1
19494,23,6,8,5,1
19508,2,1,3,6,1
19509,2,1,3,27,1
19512,5,7,12,24,1
19532,2,3,4,26,1
19533,6,1,5,8,1
19534,0,7,6,4,1
19535,2,2,6,20,1
19538,2,6,8,26,1
19542,2,1,10,2,1
19545,4,1,10,16,1
19546,6,2,10,24,1
19549,15,4,11,9,1
19558,23,5,3,31,1
19563,20,6,5,13,1
19564,2,6,6,10,1
19566,0,1,5,15,1
19570,2,3,7,5,1
19571,23,3,7,12,1
19573,2,3,8,2,1
19575,21,4,7,27,1
19576,2,7,9,3,1
19579,11,1,9,18,1
19580,23,6,9,30,1
19584,22,1,11,13,1
19586,15,3,11,1,1
19589,3,7,8,27,1
19590,23,6,12,30,1
19599,3,5,6,9,1
19606,0,7,7,23,1
19607,17,6,7,8,1
19619,0,2,9,26,1
19625,23,7,11,26,1
19628,1,3,7,26,1
19629,15,5,1,13,1
19631,2,1,5,29,1
19634,0,6,9,23,1
19635,1,6,8,19,1
19636,1,5,3,17,1
19637,2,7,11,12,1
19639,1,1,4,3,1
19640,1,1,5,22,1
19643,1,7,9,10,1
19687,23,7,4,23,1
19688,1,1,4,24,1
19697,22,3,7,5,1
19698,11,2,7,11,1
19702,1,1,8,14,1
19704,1,6,8,5,1
19705,9,7,9,10,1
19710,20,7,9,24,1
19711,19,1,7,3,1
19735,23,3,1,18,1
19736,1,1,3,20,1
19737,4,7,2,19,1
19740,16,3,4,12,1
19742,1,6,6,3,1
19744,3,7,6,11,1
19746,20,5,6,23,1
19747,2,4,5,25,1
19750,22,7,7,2,1
19751,18,5,7,14,1
19752,18,7,7,2,1
19754,20,2,9,5,1
19756,13,1,9,11,1
19761,20,3,10,4,1
19764,2,1,11,20,1
19766,22,7,12,31,1
19781,2,7,9,17,1
19798,16,7,7,16,1
19862,15,6,2,18,1
19863,3,6,5,13,1
19864,6,1,7,31,1
19866,23,7,10,1,1
19868,4,2,3,14,1
19871,3,7,2,12,1
19875,3,4,5,11,1
19880,2,6,7,15,1
19881,16,1,7,17,1
19882,23,6,7,22,1
19884,3,2,7,4,1
19887,5,1,9,11,1
19893,2,1,11,13,1
19898,0,5,12,8,1
19899,23,3,12,20,1
19911,3,7,1,15,1
19919,0,3,3,8,1
19922,20,3,3,8,1
19924,3,7,3,12,1
19930,2,6,5,13,1
19941,19,7,7,9,1
19947,5,6,8,19,1
19949,19,7,8,27,1
19951,19,7,8,20,1
19959,2,1,10,23,1
19985,6,7,1,1,1
19990,3,1,1,23,1
19997,0,7,3,26,1
19998,1,5,5,5,1
20002,0,6,5,6,1
20007,21,1,7,10,1
20009,23,1,7,3,1
20010,17,7,7,16,1
20014,23,7,9,17,1
20018,0,5,9,29,1
20020,0,4,10,12,1
20026,1,1,11,13,1
20031,2,6,12,30,1
20033,0,7,2,26,1
20035,12,5,2,24,1
20036,4,5,3,3,1
20048,6,3,7,26,1
20055,2,7,8,27,1
20058,9,2,9,26,1
20063,19,5,11,10,1
20065,3,4,11,23,1
20067,3,7,4,2,1
20068,22,2,4,18,1
20069,6,6,7,1,1
20072,2,6,8,26,1
