,acchr,dayofweek,accmon,accday,num
1,9,4,6,1,1
32,16,3,11,29,1
50,20,1,6,5,1
51,20,1,6,5,1
58,15,3,8,2,1
63,18,3,12,20,1
64,18,3,12,20,1
65,21,3,4,5,1
73,22,2,6,13,1
77,16,3,11,29,1
78,16,3,11,29,1
93,19,3,9,27,1
94,20,1,6,5,1
95,15,6,2,18,1
96,15,6,2,18,1
112,18,3,12,20,1
123,21,3,4,5,1
136,17,6,9,2,1
150,6,5,2,24,1
151,6,5,2,24,1
152,6,5,2,24,1
159,19,3,9,27,1
180,21,3,4,5,1
205,18,1,4,17,1
211,21,2,12,12,1
246,17,6,9,2,1
262,15,3,3,8,1
283,5,6,9,2,1
284,5,6,9,2,1
306,15,3,3,8,1
348,5,6,9,2,1
351,10,6,3,18,1
354,16,6,6,17,1
391,8,4,8,10,1
392,8,4,8,10,1
415,15,4,10,12,1
416,15,4,10,12,1
436,10,6,3,18,1
465,8,4,8,10,1
498,19,3,9,27,1
504,5,1,3,13,1
531,21,2,12,12,1
575,6,1,2,20,1
609,18,1,4,17,1
612,21,2,12,12,1
656,17,6,9,2,1
699,15,4,10,12,1
726,22,2,6,13,1
737,9,4,6,1,1
749,14,7,5,28,1
778,15,3,3,8,1
780,18,1,4,17,1
781,18,1,4,17,1
893,15,3,3,8,1
894,18,1,4,17,1
899,15,3,8,2,1
946,5,1,3,13,1
947,5,1,3,13,1
951,22,2,6,13,1
967,9,4,6,1,1
973,4,7,9,10,1
981,4,7,11,5,1
989,22,7,10,15,1
990,22,7,10,15,1
997,16,3,11,15,1
998,16,3,11,15,1
999,16,3,11,15,1
1015,15,4,9,28,1
1036,5,1,3,13,1
1045,23,7,12,3,1
1046,23,7,12,3,1
1049,4,7,9,10,1
1053,4,7,11,5,1
1066,22,7,10,15,1
1072,16,3,11,15,1
1074,15,6,2,18,1
1094,6,1,2,20,1
1101,15,4,9,28,1
1102,15,4,9,28,1
1158,23,7,12,3,1
1166,14,7,5,28,1
1284,18,1,4,17,1
1287,4,7,11,5,1
1382,18,1,4,17,1
1404,15,3,8,2,1
1405,15,3,8,2,1
1406,15,3,8,2,1
1469,18,1,4,17,1
1470,14,7,5,28,1
1487,12,3,7,19,1
1488,12,3,7,19,1
1489,12,3,7,19,1
1546,16,6,6,17,1
1570,14,7,5,28,1
1591,12,3,7,19,1
1656,10,6,3,18,1
1665,16,6,6,17,1
1724,12,3,7,19,1
1727,12,3,7,19,1
1789,17,1,5,15,1
1793,20,7,9,24,1
1796,8,2,7,25,1
1799,19,6,8,19,1
1800,18,2,10,31,1
1822,17,5,12,1,1
1827,17,5,11,24,1
1828,15,2,11,28,1
1836,18,5,1,27,1
1841,17,5,8,18,1
1851,10,5,12,15,1
1871,17,1,9,11,1
1875,18,1,5,8,1
1884,18,4,8,10,1
1890,13,2,7,18,1
1891,15,5,4,14,1
1907,17,1,7,31,1
1915,17,2,5,9,1
1922,16,6,2,11,1
1924,17,3,6,7,1
1947,20,4,4,6,1
1955,5,5,8,25,1
1990,7,2,5,9,1
2037,19,5,6,23,1
2070,9,1,1,2,1
2084,11,7,2,12,1
2085,13,7,1,15,1
2094,20,5,8,11,1
2102,19,7,10,22,1
2103,19,2,10,24,1
2108,16,4,11,30,1
2110,21,7,11,26,1
2111,20,1,12,11,1
2125,14,5,4,28,1
2129,19,4,5,18,1
2136,12,5,6,23,1
2149,3,6,4,22,1
2158,17,5,6,16,1
2161,13,7,7,9,1
2165,13,7,7,9,1
2189,18,6,11,11,1
2211,15,7,2,26,1
2216,14,1,7,31,1
2227,11,6,5,20,1
2239,14,3,11,22,1
2240,21,5,2,10,1
2241,15,4,2,9,1
2242,12,5,6,9,1
2246,19,3,10,18,1
2252,13,2,2,14,1
2256,11,4,7,13,1
2281,7,4,6,15,1
2312,14,5,9,1,1
2323,15,6,5,27,1
2344,8,2,6,13,1
2351,10,4,12,28,1
2358,21,2,11,7,1
2387,7,2,1,10,1
2391,11,7,4,16,1
2398,23,7,7,2,1
2406,15,4,12,7,1
2410,7,5,1,6,1
2412,23,6,1,14,1
2413,8,5,1,20,1
2414,18,4,1,12,1
2416,14,1,3,27,1
2418,20,5,3,3,1
2424,16,4,4,6,1
2431,16,3,7,26,1
2433,14,3,8,30,1
2437,11,6,10,7,1
2452,17,1,12,25,1
2453,14,3,1,11,1
2454,23,7,2,12,1
2466,22,5,6,16,1
2468,9,7,7,2,1
2473,21,6,9,2,1
2479,11,3,11,1,1
2482,3,1,10,30,1
2484,23,5,11,10,1
2489,17,3,11,15,1
2495,16,1,1,30,1
