,acchr,dayofweek,accmon,accday,num
6321,15,1,5,29,1
6323,23,7,6,11,1
6324,7,5,6,30,1
6331,18,2,7,18,1
6332,11,6,8,5,1
6340,15,6,9,23,1
6346,20,5,6,2,1
6357,8,7,12,17,1
6379,15,6,10,7,1
6385,5,2,11,21,1
6390,2,7,3,12,1
6393,13,7,6,25,1
6411,15,3,3,1,1
6439,16,7,8,20,1
6442,21,5,8,4,1
6443,14,1,7,10,1
6461,6,2,11,7,1
6469,17,7,11,5,1
6481,19,4,4,27,1
6486,12,2,5,9,1
6489,0,6,5,20,1
6493,18,2,8,15,1
6494,12,5,9,1,1
6496,7,3,9,13,1
6502,14,4,12,7,1
6524,9,3,3,22,1
6539,8,7,6,25,1
6590,19,3,4,19,1
6608,20,6,6,24,1
6624,6,5,8,18,1
6635,19,1,10,2,1
6642,15,1,10,16,1
6648,7,1,8,28,1
6677,15,7,5,28,1
6682,5,6,6,17,1
6683,19,5,6,16,1
6691,10,7,9,10,1
6699,9,3,11,22,1
6708,14,2,4,25,1
6722,18,2,12,19,1
6723,15,3,12,27,1
6730,0,7,4,30,1
6735,6,4,6,1,1
6767,19,4,8,10,1
6782,0,1,10,16,1
6818,7,5,6,2,1
6843,8,2,10,31,1
6853,18,7,5,7,1
6924,6,3,4,12,1
6925,15,3,4,26,1
6927,8,2,5,9,1
6934,14,7,1,1,1
6940,14,3,8,2,1
6942,12,7,8,6,1
6944,11,3,8,23,1
6964,10,2,1,17,1
6969,0,3,2,1,1
6972,16,1,2,6,1
7001,19,5,4,14,1
7024,11,4,6,15,1
7033,6,3,7,19,1
7035,18,2,8,1,1
7050,7,5,7,14,1
7060,14,6,8,26,1
7103,14,4,12,28,1
7140,9,5,3,24,1
7142,12,7,6,4,1
7144,18,7,6,25,1
7148,16,1,10,16,1
7154,19,6,7,22,1
7306,17,3,10,18,1
7307,6,2,10,31,1
7314,13,4,8,17,1
7318,14,5,12,29,1
7349,12,4,4,6,1
7396,16,2,12,26,1
7401,11,5,1,27,1
7402,18,4,2,9,1
7403,14,2,2,14,1
7416,4,2,6,27,1
7433,9,4,9,7,1
7436,16,7,9,17,1
7449,14,4,10,19,1
7454,6,4,12,7,1
7456,15,2,12,12,1
7467,21,6,1,14,1
7495,20,3,2,15,1
7501,12,1,3,20,1
