,acchr,dayofweek,accmon,accday,num
11541,10,3,6,28,1
11543,11,5,9,8,1
11545,9,6,7,8,1
11546,15,2,8,29,1
11549,11,2,9,12,1
11551,21,6,9,2,1
11554,15,4,9,7,1
11556,5,6,9,16,1
11559,5,4,9,21,1
11560,12,7,9,24,1
11565,12,6,9,23,1
11569,11,2,10,17,1
11572,16,5,8,4,1
11578,5,3,10,11,1
11579,16,7,10,8,1
11580,11,7,10,29,1
11584,10,5,12,1,1
11586,22,4,10,26,1
11590,7,3,10,11,1
11591,18,7,11,19,1
11594,6,3,11,22,1
11595,7,6,11,25,1
11598,14,7,12,10,1
11604,9,2,10,24,1
11608,15,4,12,21,1
11615,1,5,1,13,1
11617,13,6,1,21,1
11620,11,2,2,7,1
11621,16,3,2,15,1
11622,16,6,2,18,1
11623,9,3,2,22,1
11626,17,4,2,23,1
11630,17,1,4,3,1
11637,6,4,5,4,1
11639,15,5,5,19,1
11641,16,4,6,1,1
11643,10,3,5,31,1
11645,11,4,6,1,1
11646,18,2,6,6,1
11657,16,4,6,29,1
11658,8,5,6,23,1
11665,17,6,7,15,1
11666,13,3,7,19,1
11670,18,6,7,1,1
11671,1,4,7,27,1
11675,0,4,8,3,1
11676,14,6,8,5,1
11677,17,3,8,9,1
11681,22,2,8,22,1
11684,13,6,8,19,1
11688,20,1,9,18,1
11690,12,1,9,18,1
11699,15,3,10,25,1
11704,7,7,11,12,1
11708,16,7,12,10,1
11709,9,6,12,9,1
11710,10,2,12,5,1
11713,13,4,12,21,1
11715,16,2,12,26,1
11717,13,4,11,2,1
11728,10,4,4,20,1
11731,10,2,5,23,1
11733,7,5,9,8,1
11736,14,6,11,4,1
11738,17,3,1,18,1
11740,18,2,1,31,1
11741,16,5,2,3,1
11742,15,4,2,9,1
11747,12,7,2,26,1
11748,14,6,3,4,1
11749,22,7,3,5,1
11752,14,2,3,28,1
11757,17,3,5,10,1
11761,12,1,7,3,1
11763,13,4,7,6,1
11765,15,3,8,2,1
11768,20,1,8,21,1
11772,20,7,10,15,1
11776,14,5,11,10,1
11779,12,6,12,30,1
11781,18,7,12,31,1
11785,17,5,1,27,1
11786,2,1,1,30,1
11789,14,6,2,4,1
11794,6,4,2,16,1
11795,4,5,2,17,1
11796,14,6,2,18,1
11800,19,6,3,11,1
11809,16,4,4,13,1
11813,5,4,4,20,1
11814,16,4,4,20,1
11815,12,5,4,21,1
11821,20,1,5,1,1
11824,16,1,5,22,1
11825,18,7,5,21,1
11826,8,1,5,29,1
11827,18,4,6,1,1
