,acchr,dayofweek,accmon,accday,num
11214,14,4,8,31,1
11215,14,5,9,1,1
11218,13,1,9,11,1
11230,22,7,10,1,1
11241,17,1,10,16,1
11243,17,1,10,23,1
11249,5,2,11,7,1
11253,3,6,11,11,1
11265,14,2,12,5,1
11273,6,5,11,24,1
11297,21,7,1,8,1
11299,14,6,1,14,1
11311,17,2,2,14,1
11312,5,7,2,19,1
11315,18,5,3,3,1
11331,16,2,4,18,1
11337,15,4,5,4,1
11338,14,5,5,5,1
11339,16,5,5,5,1
11340,16,4,5,18,1
11341,18,7,5,28,1
11342,19,1,5,29,1
11357,13,6,6,17,1
11361,23,2,7,4,1
11362,7,2,7,4,1
11378,21,5,9,8,1
11382,3,7,10,1,1
11388,14,5,10,6,1
11392,13,5,10,20,1
11393,3,1,8,14,1
11395,15,6,11,11,1
11406,17,6,11,25,1
11408,15,7,12,3,1
11414,22,7,12,17,1
11417,13,2,12,26,1
11419,16,7,12,31,1
11434,22,3,9,13,1
11444,15,6,5,13,1
11446,16,6,6,24,1
11450,21,5,3,3,1
11452,16,2,3,14,1
11460,9,5,3,24,1
11461,16,4,8,3,1
11463,14,7,10,29,1
11489,21,5,4,7,1
11509,21,5,3,31,1
11572,16,5,8,4,1
11578,5,3,10,11,1
11579,16,7,10,8,1
11617,13,6,1,21,1
11620,11,2,2,7,1
11621,16,3,2,15,1
11622,16,6,2,18,1
11626,17,4,2,23,1
11631,10,5,4,14,1
11637,6,4,5,4,1
11638,3,6,5,20,1
11645,11,4,6,1,1
11657,16,4,6,29,1
11665,17,6,7,15,1
11666,13,3,7,19,1
11669,17,5,7,21,1
11671,1,4,7,27,1
11679,14,1,8,14,1
11681,22,2,8,22,1
11684,13,6,8,19,1
11704,7,7,11,12,1
11705,18,1,11,20,1
11708,16,7,12,10,1
11715,16,2,12,26,1
11717,13,4,11,2,1
11728,10,4,4,20,1
11731,10,2,5,23,1
11741,16,5,2,3,1
11742,15,4,2,9,1
11751,16,1,3,27,1
11752,14,2,3,28,1
11755,20,4,4,13,1
11757,17,3,5,10,1
11759,9,2,5,23,1
11761,12,1,7,3,1
11763,13,4,7,6,1
11765,15,3,8,2,1
11768,20,1,8,21,1
11769,16,1,8,28,1
11772,20,7,10,15,1
11776,14,5,11,10,1
11779,12,6,12,30,1
11781,18,7,12,31,1
11893,14,7,1,15,1
11912,20,6,4,29,1
11917,20,7,2,26,1
11920,15,6,6,10,1
11922,7,6,6,17,1
11930,11,5,7,7,1
11935,17,4,4,13,1
11947,5,7,9,17,1
11948,10,7,9,24,1
11961,19,6,11,11,1
11964,16,5,11,17,1
11967,17,5,12,8,1
11976,12,6,12,30,1
11980,18,1,7,17,1
12016,21,2,1,3,1
12018,2,5,1,27,1
12021,22,1,2,6,1
12025,10,2,4,18,1
12029,12,5,4,21,1
12031,6,6,6,10,1
12033,11,4,5,25,1
12034,7,4,6,15,1
12035,13,2,6,6,1
12037,16,7,2,5,1
12038,15,4,5,11,1
12039,9,3,7,5,1
12040,5,5,7,7,1
12042,7,6,8,5,1
12044,5,6,6,17,1
12046,1,1,7,31,1
12048,13,7,8,13,1
12051,11,5,9,1,1
12054,5,5,10,20,1
12057,10,6,9,30,1
12058,4,5,10,13,1
12059,6,6,10,28,1
12060,15,3,11,8,1
12062,19,2,11,28,1
12064,6,3,11,1,1
12067,8,6,12,2,1
12069,17,6,12,16,1
12071,16,7,12,17,1
12119,10,2,1,10,1
12120,7,4,1,19,1
12127,9,7,2,12,1
12134,13,1,3,6,1
12136,6,2,3,7,1
12137,20,2,3,14,1
12141,19,2,3,28,1
12149,6,2,5,2,1
12155,13,6,6,3,1
12159,17,3,6,14,1
12160,18,7,6,18,1
12162,14,2,7,4,1
12163,13,3,7,5,1
12164,9,7,7,9,1
12165,23,4,7,6,1
12167,15,2,7,11,1
12170,22,6,7,15,1
12171,23,7,7,16,1
12175,13,2,8,8,1
12179,13,1,8,14,1
12180,17,3,8,16,1
12181,14,2,8,22,1
12184,9,5,9,1,1
12185,9,2,5,23,1
12187,21,1,9,11,1
12193,11,5,9,22,1
12195,16,2,7,25,1
12200,19,2,10,10,1
12202,20,3,10,4,1
12205,2,6,10,28,1
12206,20,6,10,28,1
12207,20,1,10,30,1
12212,13,7,11,12,1
12224,14,2,12,19,1
12242,8,1,6,26,1
12245,20,7,7,9,1
12248,10,4,7,20,1
12259,14,6,9,9,1
12260,11,3,9,13,1
12268,8,2,10,10,1
12280,8,5,10,6,1
12286,8,5,8,25,1
12290,13,1,1,2,1
12292,23,6,1,21,1
12293,7,2,1,31,1
12295,12,3,2,15,1
12297,13,4,3,9,1
12299,21,3,3,22,1
12300,6,5,3,31,1
12302,10,5,4,7,1
12303,19,4,4,20,1
12305,14,5,4,28,1
12306,21,6,5,13,1
12308,11,5,6,23,1
12309,19,6,7,1,1
12310,13,2,7,4,1
12311,16,1,7,17,1
12314,8,6,8,5,1
12315,3,7,8,13,1
12318,11,4,9,7,1
12319,8,5,9,22,1
12320,10,1,10,2,1
12321,15,5,10,6,1
12322,8,6,10,7,1
12324,10,6,10,7,1
12325,16,7,10,8,1
12326,18,4,10,26,1
12328,14,4,11,9,1
12329,12,6,11,11,1
12454,11,5,4,28,1
12456,13,5,6,30,1
12457,13,6,7,1,1
12458,17,6,7,15,1
12460,12,5,7,28,1
12463,11,4,8,3,1
12465,12,1,8,14,1
12467,19,6,8,26,1
12471,15,7,9,24,1
12473,17,7,10,1,1
12477,16,4,11,2,1
12486,15,5,2,3,1
12490,7,4,4,6,1
12493,20,2,4,25,1
12496,8,1,5,8,1
12498,6,4,5,18,1
12499,9,5,6,2,1
12507,18,6,8,5,1
12510,17,4,8,10,1
12512,0,7,9,3,1
12513,13,6,9,9,1
12514,7,2,9,19,1
12518,16,2,10,24,1
12519,12,2,10,31,1
12522,21,7,11,26,1
12527,12,6,1,7,1
12530,14,5,1,27,1
12531,15,7,2,12,1
12533,3,7,3,19,1
12537,13,6,5,6,1
12538,8,7,5,7,1
12539,9,6,5,13,1
12543,7,7,6,25,1
12549,12,6,7,29,1
12551,11,5,8,4,1
12552,16,7,9,3,1
12557,8,7,10,1,1
12560,20,5,9,22,1
12561,19,2,12,5,1
12563,16,7,12,3,1
12564,20,4,12,7,1
12568,12,1,1,16,1
12569,11,5,3,17,1
12570,18,7,3,26,1
12571,6,6,4,15,1
12580,8,5,7,21,1
12590,17,6,12,23,1
12591,8,4,1,5,1
12593,21,1,2,13,1
12594,6,2,1,24,1
12597,15,3,1,4,1
12598,16,2,1,3,1
12599,9,4,1,5,1
12600,7,1,1,30,1
12602,8,2,3,7,1
12603,19,7,2,26,1
12604,16,6,3,18,1
12605,10,5,2,3,1
12608,13,1,2,20,1
12612,2,7,3,26,1
12613,18,2,1,3,1
12617,11,2,5,2,1
12618,12,5,5,12,1
12619,12,2,3,28,1
12621,9,3,6,28,1
12622,12,3,5,24,1
12624,13,2,7,4,1
12625,11,7,4,30,1
12627,11,2,3,14,1
12628,16,4,4,13,1
12631,19,3,7,5,1
12633,6,4,5,25,1
