,acchr,dayofweek,accmon,accday,num
7708,6,3,11,22,1
7713,10,4,12,14,1
7716,8,3,3,29,1
7718,16,4,5,18,1
7724,14,2,8,29,1
7725,17,6,9,2,1
7726,23,2,9,12,1
7727,6,6,9,30,1
7734,15,5,3,10,1
7740,11,6,5,20,1
7748,17,7,9,3,1
7762,8,2,4,4,1
7770,6,6,5,6,1
7775,17,3,5,10,1
7782,15,5,6,30,1
7788,21,1,9,18,1
7796,15,6,11,11,1
7800,6,3,11,29,1
7804,8,4,12,21,1
7807,15,6,9,16,1
7821,7,6,9,2,1
7834,7,3,9,27,1
7841,14,2,6,20,1
7849,9,3,5,17,1
7853,1,4,1,26,1
7860,22,7,4,2,1
7879,16,6,10,14,1
7883,11,3,12,6,1
7884,3,7,12,24,1
7911,12,5,9,22,1
7918,13,2,12,5,1
7919,8,1,12,4,1
7931,8,4,1,26,1
7933,22,6,2,4,1
7935,12,3,3,8,1
7940,14,1,1,23,1
7943,7,4,4,20,1
7948,10,6,4,29,1
7951,14,2,4,11,1
7952,14,5,5,12,1
7954,21,2,6,13,1
7958,17,7,5,28,1
7959,11,3,7,5,1
7960,17,5,7,7,1
7962,16,7,7,2,1
7963,20,2,7,11,1
7964,19,6,7,15,1
7966,18,2,8,8,1
7970,21,3,8,30,1
7975,12,4,11,9,1
7994,9,3,2,15,1
7997,16,1,3,27,1
8000,5,4,4,20,1
8003,21,2,5,30,1
8012,2,1,7,10,1
8013,13,7,7,16,1
8018,18,5,8,25,1
8025,17,6,9,2,1
8028,4,4,10,5,1
8029,13,3,9,13,1
8033,17,2,11,7,1
8037,13,5,12,15,1
8039,0,1,12,18,1
8041,12,7,1,15,1
8045,12,2,7,11,1
8048,14,6,2,11,1
8050,22,6,3,25,1
8053,15,4,4,6,1
8054,16,3,4,19,1
8063,15,6,6,10,1
8067,15,6,7,29,1
8070,10,5,8,11,1
8071,3,2,5,2,1
8072,14,1,8,21,1
8073,14,3,8,16,1
8076,14,7,9,10,1
8081,23,4,6,15,1
8084,15,4,10,5,1
8088,13,1,10,23,1
8095,17,1,12,18,1
8099,18,3,2,8,1
8112,5,3,5,31,1
8118,20,3,6,28,1
8123,14,3,8,16,1
8126,10,7,7,23,1
8129,16,5,10,20,1
8135,17,2,11,28,1
8137,7,6,10,14,1
8145,16,2,3,28,1
8146,12,5,4,14,1
8148,17,6,5,13,1
8155,11,3,1,4,1
8160,17,3,3,29,1
8163,9,6,2,11,1
8167,22,1,5,22,1
8168,3,6,4,15,1
8175,12,4,5,25,1
8176,5,2,6,27,1
8178,7,2,6,27,1
8181,22,6,7,1,1
8183,20,2,7,11,1
8185,3,1,7,17,1
8197,17,4,10,12,1
8198,8,3,12,13,1
8199,11,3,10,25,1
8203,6,2,11,7,1
