,date,sum,sup1,sup2,sup3,sup4,sup5
0,1,0.06730686,0.754,0.655,0.204,0.868,0.444
1,2,0.100535595,0.747,0.6579999999999999,0.304,0.9009999999999999,0.452
2,3,0.09546981800000001,0.72,0.66,0.309,0.887,0.457
3,4,0.096918318,0.7390000000000001,0.662,0.297,0.897,0.452
4,5,0.09004943,0.741,0.6629999999999999,0.285,0.895,0.45399999999999996
5,6,0.081798149,0.757,0.655,0.261,0.888,0.439
6,7,0.068715322,0.772,0.653,0.21100000000000002,0.872,0.439
