,date,sum,sup1,sup2,sup3,sup4
0,1,,,,,
1,2,0.062597634,0.619,0.33799999999999997,0.304,0.452
2,3,0.063492063,0.645,0.365,0.309,0.457
3,4,0.060258907,0.637,0.35,0.297,0.452
4,5,0.059531485,0.632,0.36,0.285,0.45399999999999996
5,6,0.051300132000000005,0.612,0.332,0.261,0.439
6,7,,,,,
