,date,sum,sup1,sup2,sup3,sup4
0,1,0.094990916,0.868,0.204,0.754,0.444
1,2,0.143271591,0.9009999999999999,0.304,0.747,0.452
2,3,,,,,
3,4,0.133921411,0.897,0.297,0.7390000000000001,0.452
4,5,0.13056092800000002,0.895,0.285,0.741,0.45399999999999996
5,6,0.11873071800000001,0.888,0.261,0.757,0.439
6,7,0.09496372199999999,0.872,0.21100000000000002,0.772,0.439
