,date,sum,sup1,sup2,sup3,sup4
0,1,0.109265507,0.868,0.754,0.304,0.444
1,2,0.144052667,0.9009999999999999,0.747,0.39,0.452
2,3,0.144363341,0.887,0.72,0.41700000000000004,0.457
3,4,0.147210448,0.897,0.7390000000000001,0.40700000000000003,0.452
4,5,0.147109392,0.895,0.741,0.40700000000000003,0.45399999999999996
5,6,0.13741736400000001,0.888,0.757,0.38,0.439
6,7,0.117299758,0.872,0.772,0.321,0.439
