,date,sum,sup1,sup2,sup3,sup4,sup5
0,1,,,,,,
1,2,0.086029904,0.747,0.625,0.39,0.9009999999999999,0.452
2,3,,,,,,
3,4,0.08798258699999999,0.7390000000000001,0.616,0.40700000000000003,0.897,0.452
4,5,0.088974855,0.741,0.608,0.40700000000000003,0.895,0.45399999999999996
5,6,,,,,,
6,7,,,,,,
