,date,sum,sup1,sup2,sup3,sup4
0,1,0.09732675800000001,0.868,0.557,0.304,0.444
1,2,0.131667039,0.9009999999999999,0.619,0.39,0.452
2,3,0.138917854,0.887,0.645,0.41700000000000004,0.457
3,4,0.134952457,0.897,0.637,0.40700000000000003,0.452
4,5,0.13281753699999999,0.895,0.632,0.40700000000000003,0.45399999999999996
5,6,0.12401939199999999,0.888,0.612,0.38,0.439
6,7,0.10029876199999999,0.872,0.5579999999999999,0.321,0.439
