,date,sum,sup1,sup2,sup3,sup4
0,1,0.052945757,0.304,0.204,0.754,0.444
1,2,0.081231868,0.39,0.304,0.747,0.452
2,3,0.077627158,0.41700000000000004,0.309,0.72,0.457
3,4,0.080765265,0.40700000000000003,0.297,0.7390000000000001,0.452
4,5,0.080270793,0.40700000000000003,0.285,0.741,0.45399999999999996
5,6,0.072014103,0.38,0.261,0.757,0.439
6,7,0.05470194900000001,0.321,0.21100000000000002,0.772,0.439
