,date,sum,sup1,sup2,sup3,sup4
0,1,,,,,
1,2,0.071970542,0.6579999999999999,0.39,0.304,0.452
2,3,0.07542579099999999,0.66,0.41700000000000004,0.309,0.457
3,4,0.07778668799999999,0.662,0.40700000000000003,0.297,0.452
4,5,0.070492156,0.6629999999999999,0.40700000000000003,0.285,0.45399999999999996
5,6,0.061877479000000006,0.655,0.38,0.261,0.439
6,7,,,,,
