,date,sum,sup1,sup2,sup3,sup4
0,1,,,,,
1,2,0.058580674000000006,0.331,0.304,0.9009999999999999,0.452
2,3,0.055265902,0.325,0.309,0.887,0.457
3,4,0.054072630999999996,0.32799999999999996,0.297,0.897,0.452
4,5,0.054588437999999996,0.32799999999999996,0.285,0.895,0.45399999999999996
5,6,0.050418687000000004,0.33299999999999996,0.261,0.888,0.439
6,7,,,,,
