,date,sum,sup1,sup2,sup3,sup4
0,1,,,,,
1,2,0.079669717,0.39,0.304,0.619,0.452
2,3,0.081450585,0.41700000000000004,0.309,0.645,0.457
3,4,0.078932295,0.40700000000000003,0.297,0.637,0.452
4,5,0.075757576,0.40700000000000003,0.285,0.632,0.45399999999999996
5,6,0.069193477,0.38,0.261,0.612,0.439
6,7,,,,,
