,date,sum,sup1,sup2,sup3,sup4
0,1,0.057703954,0.868,0.304,0.204,0.444
1,2,0.09875027900000001,0.9009999999999999,0.39,0.304,0.452
2,3,0.09917738400000001,0.887,0.41700000000000004,0.309,0.457
3,4,0.09909497099999999,0.897,0.40700000000000003,0.297,0.452
4,5,0.09348807199999999,0.895,0.40700000000000003,0.285,0.45399999999999996
5,6,0.08356104,0.888,0.38,0.261,0.439
6,7,0.062455540999999996,0.872,0.321,0.21100000000000002,0.439
