,date,sum,sup1,sup2,sup3,sup4,sup5
0,1,0.076823255,0.868,0.754,0.557,0.304,0.444
1,2,0.098527114,0.9009999999999999,0.747,0.619,0.39,0.452
2,3,0.10022013699999999,0.887,0.72,0.645,0.41700000000000004,0.457
3,4,,,,,,
4,5,0.09703417199999999,0.895,0.741,0.632,0.40700000000000003,0.45399999999999996
5,6,0.095901278,0.888,0.757,0.612,0.38,0.439
6,7,0.077820458,0.872,0.772,0.5579999999999999,0.321,0.439
