,date,sum,sup1,sup2,sup3,sup4,sup5
0,1,0.076563717,0.655,0.557,0.205,0.754,0.444
1,2,,,,,,
2,3,,,,,,
3,4,,,,,,
4,5,,,,,,
5,6,0.056765095,0.655,0.612,0.149,0.757,0.439
6,7,0.077109119,0.653,0.5579999999999999,0.19699999999999998,0.772,0.439
