,date,sum,sup1,sup2,sup3,sup4
0,1,0.10675664,0.205,0.868,0.754,0.444
1,2,0.064940861,0.114,0.9009999999999999,0.747,0.452
2,3,0.06395550900000001,0.107,0.887,0.72,0.457
3,4,0.06392484799999999,0.111,0.897,0.7390000000000001,0.452
4,5,0.070707071,0.121,0.895,0.741,0.45399999999999996
5,6,0.081974438,0.149,0.888,0.757,0.439
6,7,0.10911936300000001,0.19699999999999998,0.872,0.772,0.439
