,date,sum,sup1,sup2,sup3,sup4
0,1,0.078380483,0.655,0.204,0.754,0.444
1,2,0.110020085,0.6579999999999999,0.304,0.747,0.452
2,3,,,,,
3,4,0.10929087,0.662,0.297,0.7390000000000001,0.452
4,5,0.101869761,0.6629999999999999,0.285,0.741,0.45399999999999996
5,6,0.09308065199999999,0.655,0.261,0.757,0.439
6,7,0.077962726,0.653,0.21100000000000002,0.772,0.439
