,date,sum,sup1,sup2,sup3,sup4
0,1,,,,,
1,2,0.050323587999999995,0.49700000000000005,0.39,0.304,0.452
2,3,0.053412119,0.519,0.41700000000000004,0.309,0.457
3,4,0.051895979,0.523,0.40700000000000003,0.297,0.452
4,5,0.052976574000000005,0.51,0.40700000000000003,0.285,0.45399999999999996
5,6,,,,,
6,7,,,,,
