,date,sum,sup1,sup2,sup3,sup4,sup5
0,1,0.069642703,0.868,0.754,0.557,0.204,0.444
1,2,0.104440973,0.9009999999999999,0.747,0.619,0.304,0.452
2,3,0.10033599800000001,0.887,0.72,0.645,0.309,0.457
3,4,0.096345515,0.897,0.7390000000000001,0.637,0.297,0.452
4,5,0.094670105,0.895,0.741,0.632,0.285,0.45399999999999996
5,6,0.087439401,0.888,0.757,0.612,0.261,0.439
6,7,0.067719448,0.872,0.772,0.5579999999999999,0.21100000000000002,0.439
