,date,sum,sup1,sup2,sup3,sup4
0,1,,,,,
1,2,0.052555233,0.6579999999999999,0.33799999999999997,0.304,0.452
2,3,0.053296258,0.66,0.365,0.309,0.457
3,4,0.05097949400000001,0.662,0.35,0.297,0.452
4,5,,,,,
5,6,,,,,
6,7,,,,,
