,date,sum,sup1,sup2,sup3,sup4
0,1,0.08495544599999999,0.754,0.557,0.304,0.444
1,2,0.10577996,0.747,0.619,0.39,0.452
2,3,0.109257328,0.72,0.645,0.41700000000000004,0.457
3,4,0.108488945,0.7390000000000001,0.637,0.40700000000000003,0.452
4,5,0.107242639,0.741,0.632,0.40700000000000003,0.45399999999999996
5,6,0.105068312,0.757,0.612,0.38,0.439
6,7,0.08500497900000001,0.772,0.5579999999999999,0.321,0.439
