,date,sum,sup1,sup2,sup3,sup4
0,1,0.082879142,0.659,0.205,0.655,0.444
1,2,,,,,
2,3,,,,,
3,4,,,,,
4,5,0.052224371,0.608,0.121,0.6629999999999999,0.45399999999999996
5,6,0.060114588,0.632,0.149,0.655,0.439
6,7,0.082230758,0.655,0.19699999999999998,0.653,0.439
