,date,sum,sup1,sup2,sup3,sup4
0,1,0.101738905,0.655,0.557,0.205,0.444
1,2,0.055679535999999995,0.6579999999999999,0.619,0.114,0.452
2,3,0.052601089000000004,0.66,0.645,0.107,0.457
3,4,0.056707527,0.662,0.637,0.111,0.452
4,5,0.06017623,0.6629999999999999,0.632,0.121,0.45399999999999996
5,6,0.072631115,0.655,0.612,0.149,0.439
6,7,0.097880211,0.653,0.5579999999999999,0.19699999999999998,0.439
