,date,sum,sup1,sup2,sup3,sup4
0,1,0.101133316,0.868,0.655,0.304,0.444
1,2,0.13523767,0.9009999999999999,0.6579999999999999,0.39,0.452
2,3,0.142509559,0.887,0.66,0.41700000000000004,0.457
3,4,0.145033795,0.897,0.662,0.40700000000000003,0.452
4,5,0.14130668400000002,0.895,0.6629999999999999,0.40700000000000003,0.45399999999999996
5,6,0.12728074,0.888,0.655,0.38,0.439
6,7,0.108905961,0.872,0.653,0.321,0.439
