,date,sum,sup1,sup2,sup3,sup4,sup5
0,1,,,,,,
1,2,0.053559472999999996,0.6579999999999999,0.39,0.304,0.747,0.452
2,3,,,,,,
3,4,0.057624012,0.662,0.40700000000000003,0.297,0.7390000000000001,0.452
4,5,0.052761659,0.6629999999999999,0.40700000000000003,0.285,0.741,0.45399999999999996
5,6,,,,,,
6,7,,,,,,
