,date,sum,sup1,sup2,sup3,sup4,sup5
0,1,,,,,,
1,2,0.081231868,0.9009999999999999,0.6579999999999999,0.625,0.39,0.452
2,3,0.081103001,0.887,0.66,0.601,0.41700000000000004,0.457
3,4,0.08706610199999999,0.897,0.662,0.616,0.40700000000000003,0.452
4,5,0.083816892,0.895,0.6629999999999999,0.608,0.40700000000000003,0.45399999999999996
5,6,0.078096078,0.888,0.655,0.632,0.38,0.439
6,7,,,,,,
