,date,sum,sup1,sup2,sup3,sup4
0,1,0.085041959,0.868,0.655,0.204,0.444
1,2,0.132113368,0.9009999999999999,0.6579999999999999,0.304,0.452
2,3,0.131271,0.887,0.66,0.309,0.457
3,4,0.131630198,0.897,0.662,0.297,0.452
4,5,0.11949280000000001,0.895,0.6629999999999999,0.285,0.45399999999999996
5,6,0.106743059,0.888,0.655,0.261,0.439
6,7,0.08699672800000001,0.872,0.653,0.21100000000000002,0.439
